deal_key,company_key,channel_key,campaign_key,rep_key,stage_key,lost_reason_key,created_date_key,won_date_key,lost_date_key,mrr_usd,tcv_usd,dialer_hours_attributed,deal_age_days,is_won,is_lost,churn_date_key,is_churned,retained_months,churned_mrr
D0006145,C0011797,CH01,,R007,S04,LR01,20251003,0,20251106,0.0,0.0,3.97,34.0,0,1,0,0,,0.0
D0006146,C0050276,CH01,,R004,S04,LR01,20260129,0,20260214,0.0,0.0,2.73,16.0,0,1,0,0,,0.0
D0006147,C0028508,CH01,,R008,S04,LR01,20261120,0,20261128,0.0,0.0,3.7,8.0,0,1,0,0,,0.0
D0006148,C0001912,CH01,,R012,S04,LR01,20241010,0,20241015,0.0,0.0,3.7,5.0,0,1,0,0,,0.0
D0006149,C0040179,CH02,,R011,S07,LR14,20261119,20261130,0,1290.32,17876.24,0.0,11.0,1,0,0,0,12.0,0.0
D0006150,C0005980,CH01,,R003,S02,LR05,20261211,0,20261231,0.0,0.0,4.65,36.0,0,1,0,0,,0.0
D0006151,C0002474,CH01,,R010,S02,LR02,20250515,0,20250524,0.0,0.0,3.38,9.0,0,1,0,0,,0.0
D0006152,C0027512,CH07,CMP002,R004,S09,LR09,20260430,0,20260508,0.0,0.0,0.0,8.0,0,1,0,0,,0.0
D0006153,C0021871,CH01,,R006,S07,LR14,20260414,20260430,0,248.09,3265.41,4.83,16.0,1,0,20260629,1,2.0,248.09
D0006154,C0044431,CH01,,R004,S01,LR05,20251225,0,20260114,0.0,0.0,3.85,20.0,0,1,0,0,,0.0
D0006155,C0045035,CH02,,R011,S05,LR11,20250116,0,20250131,0.0,0.0,0.0,15.0,0,1,0,0,,0.0
D0006156,C0010640,CH06,CMP005,R004,S09,LR13,20250410,0,20250425,0.0,0.0,0.0,15.0,0,1,0,0,,0.0
D0006157,C0041311,CH02,,R012,S01,LR06,20250326,0,20250407,0.0,0.0,0.0,12.0,0,1,0,0,,0.0
D0006158,C0018131,CH10,,R010,S04,LR01,20241007,0,20241024,0.0,0.0,4.24,17.0,0,1,0,0,,0.0
D0006159,C0044102,CH06,CMP003,R015,S07,LR14,20261201,20261224,0,800.09,8517.85,0.0,23.0,1,0,20261231,1,5.0,800.09
D0006160,C0005398,CH08,,R012,S09,LR02,20250404,0,20250409,0.0,0.0,0.0,5.0,0,1,0,0,,0.0
D0006161,C0008348,CH01,,R014,S04,LR01,20240201,0,20240208,0.0,0.0,2.91,7.0,0,1,0,0,,0.0
D0006162,C0006089,CH01,,R010,S02,LR08,20260423,0,20260511,0.0,0.0,2.71,18.0,0,1,0,0,,0.0
D0006163,C0008668,CH01,,R015,S02,LR07,20240820,0,20240918,0.0,0.0,2.83,29.0,0,1,0,0,,0.0
D0006164,C0000369,CH01,,R015,S04,LR01,20250811,0,20250830,0.0,0.0,4.95,19.0,0,1,0,0,,0.0
D0006165,C0003758,CH02,,R015,S05,LR02,20260317,0,20260411,0.0,0.0,0.0,25.0,0,1,0,0,,0.0
D0006166,C0006193,CH07,CMP002,R006,S09,LR10,20260126,0,20260211,0.0,0.0,0.0,16.0,0,1,0,0,,0.0
D0006167,C0006627,CH01,,R008,S05,LR03,20240123,0,20240128,0.0,0.0,4.45,5.0,0,1,0,0,,0.0
D0006168,C0028893,CH01,,R010,S01,LR02,20240124,0,20240131,0.0,0.0,2.37,7.0,0,1,0,0,,0.0
D0006169,C0045491,CH01,,R004,S02,LR04,20251021,0,20251105,0.0,0.0,2.33,15.0,0,1,0,0,,0.0
D0006170,C0017511,CH05,,R001,S08,LR14,20250312,20250404,0,1252.13,17060.62,0.0,23.0,1,0,0,0,12.0,0.0
D0006171,C0038392,CH07,CMP002,R007,S07,LR14,20250212,20250216,0,1243.48,14872.13,0.0,4.0,1,0,0,0,12.0,0.0
D0006172,C0030442,CH01,,R007,S04,LR01,20240530,0,20240621,0.0,0.0,2.45,22.0,0,1,0,0,,0.0
D0006173,C0040698,CH02,,R003,S07,LR14,20241017,20241029,0,719.7,10233.54,0.0,12.0,1,0,20250527,1,7.0,719.7
D0006174,C0047486,CH01,,R010,S02,LR07,20250603,0,20250623,0.0,0.0,2.55,20.0,0,1,0,0,,0.0
D0006175,C0041502,CH01,,R012,S04,LR01,20250603,0,20250621,0.0,0.0,2.6,18.0,0,1,0,0,,0.0
D0006176,C0044562,CH01,,R010,S01,LR05,20240412,0,20240604,0.0,0.0,3.04,53.0,0,1,0,0,,0.0
D0006177,C0030535,CH02,,R001,S02,LR14,20251022,0,20251026,0.0,0.0,0.0,4.0,0,1,0,0,,0.0
D0006178,C0015381,CH01,,R001,S05,LR09,20251028,0,20251101,0.0,0.0,2.97,4.0,0,1,0,0,,0.0
D0006179,C0055178,CH01,,R013,S02,LR10,20240425,0,20240504,0.0,0.0,2.48,9.0,0,1,0,0,,0.0
D0006180,C0004205,CH01,,R013,S01,LR06,20260202,0,20260208,0.0,0.0,2.07,6.0,0,1,0,0,,0.0
D0006181,C0013536,CH05,,R014,S01,LR07,20260923,0,20261008,0.0,0.0,0.0,15.0,0,1,0,0,,0.0
D0006182,C0012205,CH01,,R014,S05,LR13,20250514,0,20250519,0.0,0.0,2.28,5.0,0,1,0,0,,0.0
D0006183,C0024146,CH01,,R002,S04,LR01,20260729,0,20260817,0.0,0.0,2.09,19.0,0,1,0,0,,0.0
D0006184,C0056796,CH01,,R009,S05,LR02,20251029,0,20251103,0.0,0.0,4.96,5.0,0,1,0,0,,0.0
D0006185,C0041574,CH01,,R009,S02,LR04,20260518,0,20260717,0.0,0.0,3.53,60.0,0,1,0,0,,0.0
D0006186,C0039337,CH01,,R007,S09,LR02,20250919,0,20250925,0.0,0.0,2.48,6.0,0,1,0,0,,0.0
D0006187,C0035528,CH02,,R006,S07,LR14,20240603,20240608,0,826.08,9458.06,0.0,5.0,1,0,20250404,1,10.0,826.08
D0006188,C0057037,CH06,CMP003,R010,S09,LR14,20260218,0,20260311,0.0,0.0,0.0,21.0,0,1,0,0,,0.0
D0006189,C0030356,CH04,,R008,S07,LR14,20250905,20250923,0,662.08,10410.85,0.0,18.0,1,0,0,0,12.0,0.0
D0006190,C0005317,CH01,,R001,S07,LR14,20240219,20240418,0,987.29,12660.25,3.05,59.0,1,0,20241015,1,6.0,987.29
D0006191,C0055790,CH09,,R011,S07,LR14,20260414,20260416,0,806.94,10792.41,0.0,2.0,1,0,0,0,12.0,0.0
D0006192,C0014782,CH01,,R001,S09,LR08,20260616,0,20260704,0.0,0.0,2.43,18.0,0,1,0,0,,0.0
D0006193,C0031477,CH02,,R012,S07,LR14,20260220,20260406,0,1027.6,15236.09,0.0,45.0,1,0,0,0,12.0,0.0
D0006194,C0007542,CH01,,R011,S02,LR07,20250611,0,20250625,0.0,0.0,3.93,14.0,0,1,0,0,,0.0
D0006195,C0051206,CH10,,R011,S07,LR14,20260126,20260226,0,591.85,8341.8,5.76,31.0,1,0,0,0,12.0,0.0
D0006196,C0015542,CH05,,R012,S02,LR02,20241210,0,20250106,0.0,0.0,0.0,27.0,0,1,0,0,,0.0
D0006197,C0011504,CH09,,R010,S01,LR02,20240612,0,20240622,0.0,0.0,0.0,10.0,0,1,0,0,,0.0
D0006198,C0043198,CH01,,R004,S09,LR10,20260702,0,20260727,0.0,0.0,4.67,25.0,0,1,0,0,,0.0
D0006199,C0032026,CH06,CMP005,R006,S05,LR05,20240618,0,20240714,0.0,0.0,0.0,26.0,0,1,0,0,,0.0
D0006200,C0046812,CH06,CMP001,R013,S04,LR01,20240815,0,20240825,0.0,0.0,0.0,10.0,0,1,0,0,,0.0
D0006201,C0048746,CH01,,R005,S04,LR01,20250514,0,20250607,0.0,0.0,2.77,24.0,0,1,0,0,,0.0
D0006202,C0005376,CH01,,R014,S09,LR05,20250509,0,20250527,0.0,0.0,3.11,18.0,0,1,0,0,,0.0
D0006203,C0006141,CH05,,R005,S07,LR14,20241009,20241018,0,1104.61,14851.44,0.0,9.0,1,0,0,0,12.0,0.0
D0006204,C0042029,CH01,,R011,S01,LR08,20240930,0,20241003,0.0,0.0,3.0,3.0,0,1,0,0,,0.0
D0006205,C0001404,CH08,,R011,S07,LR14,20260403,20260404,0,512.73,6812.17,0.0,1.0,1,0,0,0,12.0,0.0
D0006206,C0041164,CH01,,R006,S02,LR11,20240624,0,20240717,0.0,0.0,2.24,23.0,0,1,0,0,,0.0
D0006207,C0014218,CH04,,R008,S09,LR14,20260522,0,20260618,0.0,0.0,0.0,27.0,0,1,0,0,,0.0
D0006208,C0032660,CH01,,R015,S07,LR14,20240208,20240224,0,1089.02,12546.97,4.05,16.0,1,0,20240723,1,5.0,1089.02
D0006209,C0034712,CH10,,R007,S04,LR01,20251120,0,20260110,0.0,0.0,6.29,51.0,0,1,0,0,,0.0
D0006210,C0041093,CH06,CMP003,R011,S04,LR01,20250219,0,20250226,0.0,0.0,0.0,7.0,0,1,0,0,,0.0
D0006211,C0028811,CH01,,R011,S09,LR10,20251009,0,20251017,0.0,0.0,3.67,8.0,0,1,0,0,,0.0
D0006212,C0045247,CH01,,R004,S01,LR02,20240125,0,20240316,0.0,0.0,3.75,51.0,0,1,0,0,,0.0
D0006213,C0054199,CH01,,R005,S01,LR02,20240618,0,20240703,0.0,0.0,2.78,15.0,0,1,0,0,,0.0
D0006214,C0055939,CH01,,R015,S01,LR08,20260903,0,20261002,0.0,0.0,3.33,29.0,0,1,0,0,,0.0
D0006215,C0012643,CH06,CMP001,R012,S01,LR02,20251016,0,20251030,0.0,0.0,0.0,14.0,0,1,0,0,,0.0
D0006216,C0030758,CH10,,R012,S04,LR01,20240515,0,20240618,0.0,0.0,6.02,34.0,0,1,0,0,,0.0
D0006217,C0015523,CH04,,R013,S07,LR14,20260520,20260525,0,802.2,9041.04,0.0,5.0,1,0,0,0,12.0,0.0
D0006218,C0010110,CH01,,R006,S09,LR03,20241101,0,20241220,0.0,0.0,4.91,49.0,0,1,0,0,,0.0
D0006219,C0041962,CH04,,R009,S07,LR14,20260921,20261015,0,663.4,9765.28,0.0,24.0,1,0,0,0,12.0,0.0
D0006220,C0003963,CH01,,R009,S05,LR10,20240913,0,20240915,0.0,0.0,4.94,2.0,0,1,0,0,,0.0
D0006221,C0018140,CH01,,R006,S01,LR02,20250113,0,20250129,0.0,0.0,3.51,16.0,0,1,0,0,,0.0
D0006222,C0004563,CH05,,R002,S05,LR05,20250731,0,20250809,0.0,0.0,0.0,9.0,0,1,0,0,,0.0
D0006223,C0026354,CH05,,R012,S01,LR04,20240606,0,20240714,0.0,0.0,0.0,38.0,0,1,0,0,,0.0
D0006224,C0026613,CH07,CMP004,R012,S05,LR13,20260603,0,20260705,0.0,0.0,0.0,32.0,0,1,0,0,,0.0
D0006225,C0038722,CH06,CMP001,R006,S07,LR14,20250409,20250424,0,1219.69,12371.64,0.0,15.0,1,0,0,0,12.0,0.0
D0006226,C0038838,CH01,,R004,S04,LR01,20260805,0,20260908,0.0,0.0,3.63,34.0,0,1,0,0,,0.0
D0006227,C0017303,CH09,,R003,S09,LR14,20241016,0,20241023,0.0,0.0,0.0,7.0,0,1,0,0,,0.0
D0006228,C0005343,CH01,,R003,S02,LR13,20240704,0,20240716,0.0,0.0,4.3,12.0,0,1,0,0,,0.0
D0006229,C0028673,CH01,,R008,S09,LR02,20240812,0,20240824,0.0,0.0,3.45,12.0,0,1,0,0,,0.0
D0006230,C0049612,CH06,CMP003,R007,S02,LR13,20260218,0,20260305,0.0,0.0,0.0,15.0,0,1,0,0,,0.0
D0006231,C0017111,CH01,,R004,S02,LR03,20260707,0,20260719,0.0,0.0,4.14,12.0,0,1,0,0,,0.0
D0006232,C0015880,CH01,,R012,S02,LR05,20250829,0,20250912,0.0,0.0,2.17,14.0,0,1,0,0,,0.0
D0006233,C0011187,CH04,,R007,S05,LR08,20250207,0,20250306,0.0,0.0,0.0,27.0,0,1,0,0,,0.0
D0006234,C0045927,CH01,,R014,S04,LR01,20250326,0,20250624,0.0,0.0,3.38,90.0,0,1,0,0,,0.0
D0006235,C0056896,CH01,,R004,S02,LR02,20260202,0,20260221,0.0,0.0,4.63,19.0,0,1,0,0,,0.0
D0006236,C0027086,CH01,,R010,S01,LR14,20250625,0,20250713,0.0,0.0,2.85,18.0,0,1,0,0,,0.0
D0006237,C0010057,CH01,,R009,S02,LR03,20241114,0,20241221,0.0,0.0,3.94,37.0,0,1,0,0,,0.0
D0006238,C0058543,CH01,,R014,S05,LR02,20251020,0,20251024,0.0,0.0,4.41,4.0,0,1,0,0,,0.0
D0006239,C0034231,CH01,,R011,S01,LR04,20240131,0,20240219,0.0,0.0,2.95,19.0,0,1,0,0,,0.0
D0006240,C0037774,CH01,,R006,S05,LR14,20250505,0,20250528,0.0,0.0,4.8,23.0,0,1,0,0,,0.0
D0006241,C0024160,CH01,,R014,S04,LR01,20261208,0,20261231,0.0,0.0,3.41,44.0,0,1,0,0,,0.0
D0006242,C0016028,CH01,,R005,S05,LR09,20241001,0,20241029,0.0,0.0,4.19,28.0,0,1,0,0,,0.0
D0006243,C0006191,CH01,,R004,S02,LR06,20250603,0,20250627,0.0,0.0,4.98,24.0,0,1,0,0,,0.0
D0006244,C0030817,CH01,,R005,S02,LR05,20251107,0,20251118,0.0,0.0,3.97,11.0,0,1,0,0,,0.0
D0006245,C0015385,CH01,,R012,S04,LR01,20250410,0,20250503,0.0,0.0,2.06,23.0,0,1,0,0,,0.0
D0006246,C0059189,CH09,,R007,S07,LR14,20250506,20250517,0,1122.49,12941.24,0.0,11.0,1,0,0,0,12.0,0.0
D0006247,C0057521,CH01,,R014,S05,LR05,20251217,0,20260124,0.0,0.0,3.45,38.0,0,1,0,0,,0.0
D0006248,C0004396,CH02,,R011,S08,LR14,20250507,20250516,0,546.08,8196.97,0.0,9.0,1,0,20250814,1,3.0,546.08
D0006249,C0056838,CH01,,R001,S02,LR14,20240819,0,20240926,0.0,0.0,3.62,38.0,0,1,0,0,,0.0
D0006250,C0043174,CH04,,R006,S09,LR04,20260818,0,20260829,0.0,0.0,0.0,11.0,0,1,0,0,,0.0
D0006251,C0019220,CH01,,R001,S01,LR03,20240906,0,20240918,0.0,0.0,3.64,12.0,0,1,0,0,,0.0
D0006252,C0008802,CH01,,R004,S05,LR02,20261009,0,20261104,0.0,0.0,3.21,26.0,0,1,0,0,,0.0
D0006253,C0055759,CH01,,R001,S01,LR13,20261015,0,20261023,0.0,0.0,2.28,8.0,0,1,0,0,,0.0
D0006254,C0027151,CH01,,R011,S02,LR12,20240904,0,20240919,0.0,0.0,2.13,15.0,0,1,0,0,,0.0
D0006255,C0018679,CH05,,R003,S02,LR04,20241129,0,20241228,0.0,0.0,0.0,29.0,0,1,0,0,,0.0
D0006256,C0009276,CH01,,R011,S07,LR14,20250120,20250205,0,691.36,7862.57,3.83,16.0,1,0,0,0,12.0,0.0
D0006257,C0008790,CH07,CMP002,R006,S02,LR07,20260804,0,20260821,0.0,0.0,0.0,17.0,0,1,0,0,,0.0
D0006258,C0000101,CH08,,R007,S01,LR05,20240510,0,20240522,0.0,0.0,0.0,12.0,0,1,0,0,,0.0
D0006259,C0041501,CH01,,R014,S04,LR01,20250912,0,20251005,0.0,0.0,3.67,23.0,0,1,0,0,,0.0
D0006260,C0016717,CH08,,R014,S01,LR04,20250602,0,20250608,0.0,0.0,0.0,6.0,0,1,0,0,,0.0
D0006261,C0009503,CH01,,R002,S08,LR14,20251126,20251228,0,604.6,7645.67,2.66,32.0,1,0,20260226,1,2.0,604.6
D0006262,C0044870,CH01,,R002,S09,LR03,20240111,0,20240131,0.0,0.0,4.11,20.0,0,1,0,0,,0.0
D0006263,C0001152,CH01,,R015,S02,LR10,20240910,0,20241003,0.0,0.0,4.49,23.0,0,1,0,0,,0.0
D0006264,C0025472,CH01,,R007,S09,LR03,20260212,0,20260301,0.0,0.0,3.42,17.0,0,1,0,0,,0.0
D0006265,C0007736,CH02,,R002,S07,LR14,20261112,20261207,0,1301.03,17559.38,0.0,25.0,1,0,0,0,12.0,0.0
D0006266,C0037407,CH08,,R013,S07,LR14,20250821,20250823,0,598.03,7420.32,0.0,2.0,1,0,0,0,12.0,0.0
D0006267,C0038355,CH04,,R013,S08,LR14,20261221,20261231,0,1231.22,16007.91,0.0,10.0,1,0,0,0,12.0,0.0
D0006268,C0037343,CH02,,R013,S02,LR04,20240404,0,20240412,0.0,0.0,0.0,8.0,0,1,0,0,,0.0
D0006269,C0009940,CH01,,R009,S04,LR01,20260108,0,20260118,0.0,0.0,3.74,10.0,0,1,0,0,,0.0
D0006270,C0023540,CH01,,R015,S09,LR04,20260318,0,20260427,0.0,0.0,4.11,40.0,0,1,0,0,,0.0
D0006271,C0012493,CH01,,R004,S05,LR02,20240926,0,20241013,0.0,0.0,4.39,17.0,0,1,0,0,,0.0
D0006272,C0053057,CH01,,R011,S01,LR05,20240605,0,20240705,0.0,0.0,2.26,30.0,0,1,0,0,,0.0
D0006273,C0046578,CH01,,R010,S04,LR01,20260420,0,20260426,0.0,0.0,4.23,6.0,0,1,0,0,,0.0
D0006274,C0021121,CH01,,R011,S01,LR03,20260602,0,20260627,0.0,0.0,2.91,25.0,0,1,0,0,,0.0
D0006275,C0051584,CH01,,R012,S01,LR09,20261127,0,20261215,0.0,0.0,2.46,18.0,0,1,0,0,,0.0
D0006276,C0014235,CH10,,R011,S09,LR05,20240529,0,20240815,0.0,0.0,4.25,78.0,0,1,0,0,,0.0
D0006277,C0046037,CH01,,R007,S05,LR03,20250821,0,20250923,0.0,0.0,2.15,33.0,0,1,0,0,,0.0
D0006278,C0047216,CH05,,R001,S02,LR10,20241001,0,20241026,0.0,0.0,0.0,25.0,0,1,0,0,,0.0
D0006279,C0028922,CH06,CMP007,R014,S01,LR02,20250307,0,20250313,0.0,0.0,0.0,6.0,0,1,0,0,,0.0
D0006280,C0036895,CH01,,R012,S04,LR01,20251216,0,20251218,0.0,0.0,4.31,2.0,0,1,0,0,,0.0
D0006281,C0056539,CH01,,R009,S05,LR06,20260929,0,20261016,0.0,0.0,2.77,17.0,0,1,0,0,,0.0
D0006282,C0026803,CH01,,R012,S05,LR04,20240529,0,20240629,0.0,0.0,2.33,31.0,0,1,0,0,,0.0
D0006283,C0030863,CH01,,R012,S01,LR05,20251203,0,20251212,0.0,0.0,3.12,9.0,0,1,0,0,,0.0
D0006284,C0029097,CH01,,R014,S01,LR14,20260928,0,20261107,0.0,0.0,3.47,40.0,0,1,0,0,,0.0
D0006285,C0030324,CH01,,R002,S02,LR04,20260701,0,20260723,0.0,0.0,2.87,22.0,0,1,0,0,,0.0
D0006286,C0058450,CH05,,R003,S01,LR04,20250114,0,20250422,0.0,0.0,0.0,98.0,0,1,0,0,,0.0
D0006287,C0003502,CH01,,R012,S05,LR04,20260306,0,20260409,0.0,0.0,3.46,34.0,0,1,0,0,,0.0
D0006288,C0043799,CH01,,R002,S01,LR11,20240807,0,20240808,0.0,0.0,3.22,1.0,0,1,0,0,,0.0
D0006289,C0014649,CH10,,R006,S05,LR09,20250729,0,20250802,0.0,0.0,6.13,4.0,0,1,0,0,,0.0
D0006290,C0049217,CH01,,R009,S02,LR03,20261231,0,20261231,0.0,0.0,3.16,22.0,0,1,0,0,,0.0
D0006291,C0010289,CH04,,R006,S07,LR14,20250529,20250606,0,187.64,2529.37,0.0,8.0,1,0,0,0,12.0,0.0
D0006292,C0004951,CH01,,R014,S09,LR05,20250409,0,20250605,0.0,0.0,3.56,57.0,0,1,0,0,,0.0
D0006293,C0037098,CH03,,R005,S07,LR14,20240611,20240621,0,720.54,11189.72,0.0,10.0,1,0,0,0,12.0,0.0
D0006294,C0048578,CH03,,R011,S07,LR14,20250206,20250212,0,1203.27,15708.53,0.0,6.0,1,0,0,0,12.0,0.0
D0006295,C0029248,CH01,,R001,S02,LR10,20261223,0,20261226,0.0,0.0,3.26,3.0,0,1,0,0,,0.0
D0006296,C0059083,CH01,,R001,S09,LR03,20260528,0,20260613,0.0,0.0,2.55,16.0,0,1,0,0,,0.0
D0006297,C0040265,CH07,CMP002,R004,S01,LR02,20241001,0,20241103,0.0,0.0,0.0,33.0,0,1,0,0,,0.0
D0006298,C0024030,CH01,,R015,S01,LR02,20250612,0,20250618,0.0,0.0,2.69,6.0,0,1,0,0,,0.0
D0006299,C0058234,CH01,,R011,S05,LR13,20250221,0,20250311,0.0,0.0,4.5,18.0,0,1,0,0,,0.0
D0006300,C0033808,CH01,,R004,S09,LR04,20250408,0,20250504,0.0,0.0,3.28,26.0,0,1,0,0,,0.0
D0006301,C0057317,CH01,,R006,S05,LR05,20261221,0,20261225,0.0,0.0,4.72,4.0,0,1,0,0,,0.0
D0006302,C0017360,CH01,,R014,S02,LR02,20241011,0,20241111,0.0,0.0,2.9,31.0,0,1,0,0,,0.0
D0006303,C0038411,CH06,CMP009,R014,S05,LR03,20261111,0,20261216,0.0,0.0,0.0,35.0,0,1,0,0,,0.0
D0006304,C0017180,CH01,,R013,S04,LR01,20250828,0,20250917,0.0,0.0,3.79,20.0,0,1,0,0,,0.0
D0006305,C0018980,CH06,CMP007,R007,S07,LR14,20260901,20260908,0,635.96,7801.55,0.0,7.0,1,0,0,0,12.0,0.0
D0006306,C0012694,CH10,,R010,S01,LR08,20241016,0,20241119,0.0,0.0,3.52,34.0,0,1,0,0,,0.0
D0006307,C0005584,CH01,,R001,S01,LR08,20260619,0,20260718,0.0,0.0,4.19,29.0,0,1,0,0,,0.0
D0006308,C0014927,CH04,,R006,S07,LR14,20260814,20260821,0,784.07,10557.21,0.0,7.0,1,0,0,0,12.0,0.0
D0006309,C0003356,CH01,,R010,S04,LR01,20250923,0,20251018,0.0,0.0,4.59,25.0,0,1,0,0,,0.0
D0006310,C0007289,CH03,,R011,S08,LR14,20240102,20240111,0,952.15,10498.42,0.0,9.0,1,0,0,0,12.0,0.0
D0006311,C0056890,CH01,,R015,S01,LR02,20241011,0,20241025,0.0,0.0,3.61,14.0,0,1,0,0,,0.0
D0006312,C0001722,CH01,,R011,S02,LR08,20261204,0,20261226,0.0,0.0,2.25,22.0,0,1,0,0,,0.0
D0006313,C0003125,CH01,,R007,S01,LR02,20251110,0,20251120,0.0,0.0,2.36,10.0,0,1,0,0,,0.0
D0006314,C0035261,CH10,,R014,S02,LR11,20240527,0,20240604,0.0,0.0,6.68,8.0,0,1,0,0,,0.0
D0006315,C0042216,CH01,,R001,S02,LR04,20250923,0,20250927,0.0,0.0,4.08,4.0,0,1,0,0,,0.0
D0006316,C0049884,CH07,CMP010,R012,S01,LR12,20250714,0,20250805,0.0,0.0,0.0,22.0,0,1,0,0,,0.0
D0006317,C0049461,CH05,,R015,S08,LR14,20260127,20260225,0,880.53,10611.03,0.0,29.0,1,0,0,0,12.0,0.0
D0006318,C0015663,CH01,,R011,S01,LR11,20260714,0,20260903,0.0,0.0,2.36,51.0,0,1,0,0,,0.0
D0006319,C0018418,CH01,,R001,S04,LR01,20241113,0,20241119,0.0,0.0,4.31,6.0,0,1,0,0,,0.0
D0006320,C0059287,CH01,,R001,S04,LR01,20260128,0,20260214,0.0,0.0,4.68,17.0,0,1,0,0,,0.0
D0006321,C0026391,CH07,CMP006,R011,S01,LR02,20251119,0,20251209,0.0,0.0,0.0,20.0,0,1,0,0,,0.0
D0006322,C0053877,CH01,,R009,S02,LR12,20261005,0,20261102,0.0,0.0,3.59,28.0,0,1,0,0,,0.0
D0006323,C0039736,CH01,,R014,S04,LR01,20240311,0,20240329,0.0,0.0,3.48,18.0,0,1,0,0,,0.0
D0006324,C0017077,CH01,,R007,S05,LR13,20250327,0,20250407,0.0,0.0,4.42,11.0,0,1,0,0,,0.0
D0006325,C0030611,CH01,,R007,S04,LR01,20241007,0,20241105,0.0,0.0,3.99,29.0,0,1,0,0,,0.0
D0006326,C0007311,CH01,,R011,S02,LR11,20240718,0,20240725,0.0,0.0,4.0,7.0,0,1,0,0,,0.0
D0006327,C0056317,CH06,CMP007,R006,S05,LR08,20240312,0,20240326,0.0,0.0,0.0,14.0,0,1,0,0,,0.0
D0006328,C0036348,CH03,,R005,S08,LR14,20251229,20260108,0,949.08,12227.33,0.0,10.0,1,0,0,0,12.0,0.0
D0006329,C0000318,CH01,,R010,S04,LR01,20260420,0,20260528,0.0,0.0,4.47,38.0,0,1,0,0,,0.0
D0006330,C0007795,CH01,,R002,S04,LR01,20240603,0,20240612,0.0,0.0,3.08,9.0,0,1,0,0,,0.0
D0006331,C0003318,CH01,,R004,S02,LR08,20261221,0,20261231,0.0,0.0,3.08,48.0,0,1,0,0,,0.0
D0006332,C0028367,CH01,,R012,S09,LR05,20240108,0,20240124,0.0,0.0,4.92,16.0,0,1,0,0,,0.0
D0006333,C0030830,CH01,,R006,S04,LR01,20250529,0,20250614,0.0,0.0,3.87,16.0,0,1,0,0,,0.0
D0006334,C0056475,CH02,,R014,S07,LR14,20260811,20260818,0,603.14,8615.42,0.0,7.0,1,0,0,0,12.0,0.0
D0006335,C0018042,CH01,,R004,S02,LR13,20251006,0,20251119,0.0,0.0,3.97,44.0,0,1,0,0,,0.0
D0006336,C0019942,CH01,,R004,S09,LR03,20261117,0,20261124,0.0,0.0,3.32,7.0,0,1,0,0,,0.0
D0006337,C0050902,CH10,,R003,S04,LR01,20260716,0,20260811,0.0,0.0,3.11,26.0,0,1,0,0,,0.0
D0006338,C0035473,CH01,,R004,S02,LR02,20260812,0,20260815,0.0,0.0,4.41,3.0,0,1,0,0,,0.0
D0006339,C0043742,CH01,,R011,S05,LR11,20251023,0,20251104,0.0,0.0,4.32,12.0,0,1,0,0,,0.0
D0006340,C0049835,CH01,,R010,S04,LR01,20240607,0,20240724,0.0,0.0,4.11,47.0,0,1,0,0,,0.0
D0006341,C0023687,CH01,,R013,S02,LR06,20250115,0,20250202,0.0,0.0,4.41,18.0,0,1,0,0,,0.0
D0006342,C0012498,CH01,,R007,S05,LR04,20241113,0,20241206,0.0,0.0,2.85,23.0,0,1,0,0,,0.0
D0006343,C0035250,CH04,,R012,S07,LR14,20240508,20240512,0,322.26,4056.29,0.0,4.0,1,0,0,0,12.0,0.0
D0006344,C0035911,CH07,CMP002,R007,S09,LR05,20260109,0,20260125,0.0,0.0,0.0,16.0,0,1,0,0,,0.0
D0006345,C0014428,CH01,,R001,S04,LR01,20240314,0,20240403,0.0,0.0,4.64,20.0,0,1,0,0,,0.0
D0006346,C0022799,CH01,,R010,S04,LR01,20250527,0,20250607,0.0,0.0,2.94,11.0,0,1,0,0,,0.0
D0006347,C0051675,CH01,,R007,S02,LR03,20261002,0,20261015,0.0,0.0,2.82,13.0,0,1,0,0,,0.0
D0006348,C0023767,CH07,CMP010,R005,S07,LR14,20240723,20240731,0,257.93,3229.17,0.0,8.0,1,0,20250127,1,6.0,257.93
D0006349,C0057662,CH01,,R001,S04,LR01,20261023,0,20261125,0.0,0.0,3.99,33.0,0,1,0,0,,0.0
D0006350,C0040796,CH01,,R003,S09,LR02,20250130,0,20250220,0.0,0.0,4.94,21.0,0,1,0,0,,0.0
D0006351,C0010617,CH02,,R012,S07,LR14,20240522,20240617,0,1302.79,17403.37,0.0,26.0,1,0,0,0,12.0,0.0
D0006352,C0056475,CH01,,R001,S01,LR03,20251007,0,20251009,0.0,0.0,4.63,2.0,0,1,0,0,,0.0
D0006353,C0059393,CH01,,R009,S02,LR09,20250108,0,20250113,0.0,0.0,2.5,5.0,0,1,0,0,,0.0
D0006354,C0033707,CH01,,R008,S07,LR14,20260916,20261116,0,258.4,3939.04,3.44,61.0,1,0,20261231,1,4.0,258.4
D0006355,C0003482,CH01,,R004,S09,LR02,20241024,0,20241102,0.0,0.0,3.87,9.0,0,1,0,0,,0.0
D0006356,C0042638,CH04,,R002,S07,LR14,20240814,20240823,0,482.69,7451.46,0.0,9.0,1,0,0,0,12.0,0.0
