meeting_key,deal_key,company_key,channel_key,rep_key,meeting_date_key,meeting_status,no_show_flag,days_from_first_touch,days_to_close
M0006333,D0006333,C0030830,CH01,R006,20250530,Cancelled,1,1.0,
M0006334,D0006334,C0056475,CH02,R014,20260814,Held,0,3.0,2.0
M0006335,D0006335,C0018042,CH01,R004,20251006,Held,0,0.0,24.0
M0006336,D0006336,C0019942,CH01,R004,20261118,Held,0,1.0,3.0
M0006337,D0006337,C0050902,CH10,R003,20260718,Cancelled,1,2.0,
M0006338,D0006338,C0035473,CH01,R004,20260814,Held,0,2.0,1.0
M0006339,D0006339,C0043742,CH01,R011,20251023,Held,0,0.0,7.0
M0006340,D0006340,C0049835,CH01,R010,20240607,Cancelled,1,0.0,
M0006341,D0006341,C0023687,CH01,R013,20250116,Held,0,1.0,9.0
M0006342,D0006342,C0012498,CH01,R007,20241114,Held,0,1.0,12.0
M0006343,D0006343,C0035250,CH04,R012,20240510,Held,0,2.0,1.0
M0006344,D0006344,C0035911,CH07,R007,20260112,Held,0,3.0,7.0
M0006345,D0006345,C0014428,CH01,R001,20240314,Cancelled,1,0.0,
M0006346,D0006346,C0022799,CH01,R010,20250527,Cancelled,1,0.0,
M0006347,D0006347,C0051675,CH01,R007,20261003,Held,0,1.0,7.0
M0006348,D0006348,C0023767,CH07,R005,20240723,Held,0,0.0,4.0
M0006349,D0006349,C0057662,CH01,R001,20261025,Cancelled,1,2.0,
M0006350,D0006350,C0040796,CH01,R003,20250131,Held,0,1.0,11.0
M0006351,D0006351,C0010617,CH02,R012,20240523,Held,0,1.0,14.0
M0006352,D0006352,C0056475,CH01,R001,20251008,Held,0,1.0,1.0
M0006353,D0006353,C0059393,CH01,R009,20250108,Held,0,0.0,3.0
M0006354,D0006354,C0033707,CH01,R008,20260919,Held,0,3.0,32.0
M0006355,D0006355,C0003482,CH01,R004,20241027,Held,0,3.0,3.0
M0006356,D0006356,C0042638,CH04,R002,20240816,Held,0,2.0,4.0
M0006357,D0006357,C0050049,CH01,R014,20240215,Held,0,0.0,10.0
M0006358,D0006358,C0043008,CH01,R010,20260102,Held,0,1.0,16.0
M0006359,D0006359,C0029681,CH02,R013,20260919,Held,0,2.0,3.0
M0006360,D0006360,C0003017,CH01,R013,20260716,Held,0,1.0,24.0
M0006361,D0006361,C0059110,CH08,R003,20250317,Held,0,0.0,3.0
M0006362,D0006362,C0025279,CH01,R005,20260704,Cancelled,1,3.0,
M0006363,D0006363,C0041296,CH04,R011,20250328,Held,0,0.0,19.0
M0006364,D0006364,C0009901,CH01,R008,20250108,Cancelled,1,0.0,
M0006365,D0006365,C0056626,CH03,R008,20250210,Held,0,0.0,1.0
M0006366,D0006366,C0008264,CH01,R008,20240604,Held,0,1.0,11.0
M0006367,D0006367,C0045067,CH09,R002,20251221,Held,0,3.0,2.0
M0006368,D0006368,C0025827,CH01,R005,20240113,Held,0,1.0,6.0
M0006369,D0006369,C0004242,CH01,R009,20260731,Held,0,0.0,7.0
M0006370,D0006370,C0008103,CH01,R013,20260805,Held,0,1.0,9.0
M0006371,D0006371,C0048923,CH02,R015,20241026,Held,0,1.0,3.0
M0006372,D0006372,C0034519,CH01,R004,20260116,Held,0,3.0,4.0
M0006373,D0006373,C0055460,CH01,R007,20261229,Held,0,1.0,10.0
M0006374,D0006374,C0027465,CH01,R014,20240725,Held,0,1.0,12.0
M0006375,D0006375,C0019484,CH01,R006,20260108,Held,0,2.0,9.0
M0006376,D0006376,C0053225,CH01,R008,20250710,Held,0,3.0,32.0
M0006377,D0006377,C0001018,CH07,R004,20260511,Cancelled,1,0.0,
M0006378,D0006378,C0021077,CH05,R006,20240204,Held,0,2.0,12.0
M0006379,D0006379,C0041566,CH08,R008,20240414,Held,0,2.0,3.0
M0006380,D0006380,C0054034,CH10,R001,20250909,Held,0,1.0,12.0
M0006381,D0006381,C0009574,CH01,R004,20250322,Held,0,1.0,8.0
M0006382,D0006382,C0032751,CH01,R010,20250705,Cancelled,1,2.0,
M0006383,D0006383,C0053559,CH03,R012,20250930,Held,0,1.0,1.0
M0006384,D0006384,C0011993,CH01,R015,20240516,Cancelled,1,1.0,
M0006385,D0006385,C0059431,CH01,R012,20251102,Held,0,2.0,6.0
M0006386,D0006386,C0032665,CH01,R006,20260423,Held,0,1.0,10.0
M0006387,D0006387,C0055035,CH01,R014,20240920,Held,0,3.0,7.0
M0006388,D0006388,C0055127,CH04,R006,20250508,Held,0,3.0,6.0
M0006389,D0006389,C0037169,CH01,R006,20240204,Held,0,3.0,8.0
M0006390,D0006390,C0010254,CH01,R008,20250804,Held,0,0.0,57.0
M0006391,D0006391,C0004563,CH01,R007,20261121,Held,0,1.0,16.0
M0006392,D0006392,C0048338,CH08,R011,20250202,Held,0,3.0,1.0
M0006393,D0006393,C0031806,CH06,R006,20260821,Held,0,2.0,6.0
M0006394,D0006394,C0035130,CH02,R014,20240208,Held,0,2.0,12.0
M0006395,D0006395,C0017375,CH01,R011,20241127,Held,0,0.0,11.0
M0006396,D0006396,C0018689,CH04,R002,20261024,Held,0,3.0,0.0
M0006397,D0006397,C0044639,CH03,R004,20240722,Held,0,0.0,4.0
M0006398,D0006398,C0051317,CH01,R002,20261120,Held,0,0.0,30.0
M0006399,D0006399,C0054709,CH01,R012,20260101,Held,0,0.0,24.0
M0006400,D0006400,C0056002,CH09,R006,20260608,Held,0,0.0,2.0
M0006401,D0006401,C0027885,CH04,R007,20260416,Held,0,1.0,4.0
M0006402,D0006402,C0026029,CH01,R001,20241010,Held,0,0.0,5.0
M0006403,D0006403,C0051404,CH01,R009,20240815,Held,0,0.0,14.0
M0006404,D0006404,C0039315,CH01,R015,20250307,Held,0,0.0,31.0
M0006405,D0006405,C0044879,CH01,R002,20240302,Held,0,3.0,12.0
M0006406,D0006406,C0050950,CH01,R013,20250906,Held,0,3.0,2.0
M0006407,D0006407,C0031239,CH01,R008,20260428,Held,0,0.0,17.0
M0006408,D0006408,C0000509,CH01,R006,20260415,Held,0,0.0,6.0
M0006409,D0006409,C0029245,CH01,R008,20250524,Held,0,1.0,2.0
M0006410,D0006410,C0002061,CH05,R014,20240402,Held,0,0.0,9.0
M0006411,D0006411,C0000921,CH01,R008,20260320,Held,0,3.0,19.0
M0006412,D0006412,C0055887,CH01,R009,20260812,Held,0,1.0,6.0
M0006413,D0006413,C0055339,CH01,R005,20241227,Held,0,3.0,7.0
M0006414,D0006414,C0022403,CH01,R009,20251218,Held,0,3.0,3.0
M0006415,D0006415,C0039369,CH01,R011,20250516,Held,0,0.0,12.0
M0006416,D0006416,C0048822,CH01,R010,20250526,Held,0,3.0,2.0
M0006417,D0006417,C0031405,CH10,R013,20260117,Held,0,2.0,11.0
M0006418,D0006418,C0023991,CH10,R007,20250725,Held,0,0.0,9.0
M0006419,D0006419,C0051290,CH01,R014,20260817,Held,0,3.0,16.0
M0006420,D0006420,C0049879,CH01,R010,20251206,Held,0,2.0,9.0
M0006421,D0006421,C0023519,CH01,R013,20240127,Held,0,2.0,4.0
M0006422,D0006422,C0054910,CH01,R007,20240821,Held,0,0.0,10.0
M0006423,D0006423,C0010451,CH01,R001,20250308,Cancelled,1,3.0,
M0006424,D0006424,C0038873,CH01,R002,20260213,Cancelled,1,0.0,
M0006425,D0006425,C0035427,CH01,R008,20260601,Held,0,3.0,13.0
M0006426,D0006426,C0033860,CH01,R008,20260704,Held,0,3.0,3.0
M0006427,D0006427,C0029136,CH01,R007,20250704,Held,0,0.0,5.0
M0006428,D0006428,C0021287,CH05,R013,20261101,Held,0,2.0,7.0
M0006429,D0006429,C0056182,CH06,R010,20250624,Held,0,1.0,52.0
M0006430,D0006430,C0018675,CH03,R015,20241225,Held,0,2.0,1.0
M0006431,D0006431,C0045342,CH01,R014,20250731,Held,0,0.0,7.0
M0006432,D0006432,C0055195,CH01,R004,20250703,Held,0,2.0,1.0
M0006433,D0006433,C0017982,CH01,R008,20250927,Held,0,1.0,17.0
M0006434,D0006434,C0038953,CH01,R006,20260227,Cancelled,1,3.0,
M0006435,D0006435,C0002819,CH07,R008,20240402,Cancelled,1,1.0,
M0006436,D0006436,C0044229,CH07,R008,20261023,Held,0,1.0,3.0
M0006437,D0006437,C0007824,CH01,R013,20261223,Cancelled,1,2.0,
M0006438,D0006438,C0026013,CH01,R003,20260225,Held,0,0.0,30.0
M0006439,D0006439,C0050586,CH04,R004,20250226,Held,0,0.0,6.0
M0006440,D0006440,C0022100,CH01,R006,20260224,Held,0,1.0,7.0
M0006441,D0006441,C0032604,CH05,R007,20250214,Held,0,3.0,30.0
M0006442,D0006442,C0041223,CH01,R014,20260527,Cancelled,1,1.0,
M0006443,D0006443,C0042036,CH06,R014,20260712,Held,0,2.0,13.0
M0006444,D0006444,C0044476,CH01,R002,20251024,Held,0,0.0,7.0
M0006445,D0006445,C0000884,CH01,R002,20241008,Held,0,1.0,11.0
M0006446,D0006446,C0050820,CH04,R008,20240213,Held,0,0.0,16.0
M0006447,D0006447,C0045955,CH01,R010,20240310,Cancelled,1,2.0,
M0006448,D0006448,C0000881,CH01,R014,20250306,Cancelled,1,2.0,
M0006449,D0006449,C0004985,CH01,R004,20250403,Held,0,0.0,25.0
M0006450,D0006450,C0008541,CH10,R009,20260604,Held,0,3.0,13.0
M0006451,D0006451,C0017033,CH01,R008,20240212,Cancelled,1,3.0,
M0006452,D0006452,C0002416,CH01,R010,20250313,Cancelled,1,2.0,
M0006453,D0006453,C0026394,CH01,R015,20261025,Cancelled,1,3.0,
M0006454,D0006454,C0054095,CH01,R013,20240604,Held,0,0.0,40.0
M0006455,D0006455,C0048735,CH01,R004,20260718,Held,0,3.0,10.0
M0006456,D0006456,C0008946,CH01,R011,20240831,Held,0,2.0,18.0
M0006457,D0006457,C0059509,CH01,R013,20250408,Cancelled,1,0.0,
M0006458,D0006458,C0008471,CH01,R004,20260303,Held,0,1.0,9.0
M0006459,D0006459,C0018215,CH02,R008,20250101,Held,0,0.0,6.0
M0006460,D0006460,C0030525,CH01,R014,20250924,Held,0,2.0,6.0
M0006461,D0006461,C0017448,CH01,R008,20250405,Held,0,2.0,4.0
M0006462,D0006462,C0059682,CH08,R002,20250118,Held,0,2.0,2.0
M0006463,D0006463,C0027329,CH05,R015,20241207,Held,0,3.0,25.0
M0006464,D0006464,C0036403,CH01,R015,20241009,Cancelled,1,2.0,
M0006465,D0006465,C0057862,CH01,R001,20240716,Cancelled,1,0.0,
M0006466,D0006466,C0028488,CH01,R001,20260328,Held,0,2.0,14.0
M0006467,D0006467,C0055974,CH01,R003,20261110,Held,0,1.0,16.0
M0006468,D0006468,C0020511,CH01,R008,20251106,Held,0,1.0,10.0
M0006469,D0006469,C0042341,CH02,R003,20240207,Held,0,0.0,2.0
M0006470,D0006470,C0000459,CH01,R009,20260424,Held,0,0.0,7.0
M0006471,D0006471,C0022394,CH06,R003,20240620,Held,0,1.0,13.0
M0006472,D0006472,C0031007,CH01,R010,20240705,Held,0,2.0,3.0
M0006473,D0006473,C0055812,CH01,R001,20250508,Cancelled,1,2.0,
M0006474,D0006474,C0056760,CH08,R006,20250926,Held,0,2.0,1.0
M0006475,D0006475,C0036589,CH01,R001,20250813,Held,0,0.0,6.0
M0006476,D0006476,C0028140,CH01,R011,20250620,Cancelled,1,0.0,
M0006477,D0006477,C0042797,CH01,R013,20250308,Cancelled,1,3.0,
M0006478,D0006478,C0052115,CH01,R015,20260804,Held,0,0.0,24.0
M0006479,D0006479,C0000972,CH01,R003,20240513,Held,0,3.0,9.0
M0006480,D0006480,C0020270,CH01,R015,20260707,Held,0,0.0,1.0
M0006481,D0006481,C0001396,CH01,R001,20250522,Held,0,0.0,21.0
M0006482,D0006482,C0043513,CH06,R001,20260109,Held,0,3.0,19.0
M0006483,D0006483,C0007856,CH01,R010,20260607,Cancelled,1,2.0,
M0006484,D0006484,C0024647,CH04,R008,20250619,Held,0,2.0,6.0
M0006485,D0006485,C0010394,CH01,R006,20260529,Cancelled,1,1.0,
M0006486,D0006486,C0044652,CH01,R005,20240209,Held,0,3.0,3.0
M0006487,D0006487,C0012337,CH01,R013,20240410,Held,0,0.0,8.0
M0006488,D0006488,C0022413,CH08,R005,20260508,Held,0,1.0,3.0
M0006489,D0006489,C0044747,CH05,R004,20240926,Held,0,2.0,16.0
M0006490,D0006490,C0030647,CH01,R008,20241108,Held,0,0.0,16.0
M0006491,D0006491,C0017019,CH06,R007,20261205,Held,0,3.0,14.0
M0006492,D0006492,C0054077,CH01,R002,20260422,Held,0,0.0,18.0
M0006493,D0006493,C0031179,CH01,R003,20250928,Cancelled,1,2.0,
M0006494,D0006494,C0000468,CH01,R014,20240509,Cancelled,1,1.0,
M0006495,D0006495,C0040026,CH04,R001,20240727,Held,0,1.0,15.0
M0006496,D0006496,C0042445,CH08,R014,20251114,Held,0,1.0,2.0
M0006497,D0006497,C0004256,CH01,R001,20260318,Held,0,1.0,9.0
M0006498,D0006498,C0003220,CH06,R004,20241010,Held,0,3.0,12.0
M0006499,D0006499,C0050636,CH05,R007,20250122,Held,0,1.0,26.0
M0006500,D0006500,C0008235,CH01,R015,20240109,Held,0,0.0,14.0
M0006501,D0006501,C0002038,CH10,R012,20240810,Held,0,2.0,12.0
M0006502,D0006502,C0040728,CH01,R011,20260725,Held,0,1.0,22.0
M0006503,D0006503,C0018835,CH10,R002,20250316,Cancelled,1,2.0,
M0006504,D0006504,C0047762,CH10,R012,20240729,Cancelled,1,3.0,
M0006505,D0006505,C0049992,CH01,R001,20260716,Held,0,3.0,18.0
M0006506,D0006506,C0053112,CH06,R009,20250604,Cancelled,1,1.0,
M0006507,D0006507,C0012244,CH01,R011,20250307,Held,0,3.0,15.0
M0006508,D0006508,C0038439,CH06,R004,20250707,Held,0,0.0,25.0
M0006509,D0006509,C0021745,CH01,R001,20260608,Held,0,3.0,8.0
M0006510,D0006510,C0000208,CH01,R008,20241212,Held,0,3.0,35.0
M0006511,D0006511,C0049169,CH01,R014,20250218,Held,0,0.0,6.0
M0006512,D0006512,C0035993,CH01,R007,20261015,Held,0,1.0,3.0
M0006513,D0006513,C0028920,CH01,R008,20260924,Cancelled,1,2.0,
M0006514,D0006514,C0007851,CH01,R004,20260810,Cancelled,1,0.0,
M0006515,D0006515,C0059690,CH01,R009,20261111,Held,0,0.0,4.0
M0006516,D0006516,C0033246,CH02,R004,20250926,Held,0,3.0,4.0
M0006517,D0006517,C0032102,CH01,R008,20240607,Cancelled,1,0.0,
M0006518,D0006518,C0005761,CH01,R002,20240422,Held,0,3.0,8.0
M0006519,D0006519,C0012326,CH01,R006,20260405,Held,0,2.0,10.0
M0006520,D0006520,C0008315,CH02,R011,20260317,Held,0,1.0,5.0
M0006521,D0006521,C0027166,CH01,R005,20240806,Held,0,1.0,40.0
M0006522,D0006522,C0043255,CH01,R008,20260214,Held,0,3.0,16.0
M0006523,D0006523,C0017320,CH01,R005,20250116,Held,0,0.0,18.0
M0006524,D0006524,C0005858,CH01,R010,20260505,Held,0,1.0,3.0
M0006525,D0006525,C0011300,CH01,R011,20240324,Held,0,2.0,10.0
M0006526,D0006526,C0010189,CH05,R003,20260820,Held,0,3.0,4.0
M0006527,D0006527,C0041763,CH10,R012,20240412,Held,0,2.0,1.0
M0006528,D0006528,C0030640,CH06,R015,20240209,Held,0,1.0,4.0
M0006529,D0006529,C0017714,CH01,R004,20261003,Held,0,3.0,15.0
M0006530,D0006530,C0045704,CH07,R007,20240926,Held,0,3.0,3.0
M0006531,D0006531,C0036601,CH09,R015,20240128,Held,0,2.0,1.0
M0006532,D0006532,C0028371,CH01,R002,20260717,Held,0,0.0,14.0
M0006533,D0006533,C0028011,CH01,R012,20260615,Held,0,3.0,7.0
M0006534,D0006534,C0059790,CH06,R015,20250612,Held,0,3.0,5.0
M0006535,D0006535,C0027231,CH01,R007,20251219,Held,0,1.0,4.0
M0006536,D0006536,C0023645,CH04,R002,20241011,Held,0,0.0,15.0
M0006537,D0006537,C0008544,CH01,R007,20241219,Held,0,0.0,10.0
M0006538,D0006538,C0008320,CH02,R002,20241010,Held,0,3.0,1.0
M0006539,D0006539,C0048545,CH01,R006,20260313,Held,0,3.0,8.0
M0006540,D0006540,C0021324,CH06,R009,20240723,Held,0,1.0,11.0
M0006541,D0006541,C0048361,CH01,R008,20251102,Cancelled,1,3.0,
M0006542,D0006542,C0004970,CH01,R009,20250724,Cancelled,1,1.0,
M0006543,D0006543,C0037821,CH06,R001,20240410,Held,0,1.0,29.0
M0006544,D0006544,C0004527,CH01,R007,20260107,Cancelled,1,0.0,
M0006545,D0006545,C0056482,CH01,R005,20260903,Held,0,2.0,20.0
M0006546,D0006546,C0056624,CH04,R010,20260315,Held,0,2.0,7.0
M0006547,D0006547,C0048522,CH10,R004,20240212,Cancelled,1,3.0,
M0006548,D0006548,C0046391,CH01,R007,20260820,Held,0,1.0,6.0
M0006549,D0006549,C0058550,CH01,R007,20241211,Held,0,1.0,10.0
M0006550,D0006550,C0026856,CH07,R005,20250709,Held,0,2.0,24.0
M0006551,D0006551,C0031067,CH07,R008,20240128,Held,0,2.0,15.0
M0006552,D0006552,C0023157,CH04,R005,20240912,Held,0,3.0,28.0
M0006553,D0006553,C0021901,CH04,R013,20250325,Held,0,1.0,14.0
M0006554,D0006554,C0052848,CH01,R010,20240209,Held,0,2.0,4.0
M0006555,D0006555,C0017904,CH01,R009,20241210,Cancelled,1,0.0,
M0006556,D0006556,C0039668,CH06,R006,20260418,Held,0,1.0,15.0
M0006557,D0006557,C0041604,CH01,R007,20260919,Held,0,1.0,13.0
M0006558,D0006558,C0021312,CH01,R009,20250210,Held,0,0.0,5.0
M0006559,D0006559,C0032220,CH06,R003,20260930,Held,0,1.0,12.0
M0006560,D0006560,C0033704,CH01,R002,20240730,Held,0,1.0,31.0
M0006561,D0006561,C0011969,CH01,R001,20240216,Cancelled,1,0.0,
M0006562,D0006562,C0035690,CH01,R009,20250315,Held,0,2.0,24.0
M0006563,D0006563,C0034047,CH01,R009,20260706,Held,0,3.0,3.0
M0006564,D0006564,C0055466,CH01,R005,20240413,Held,0,3.0,10.0
M0006565,D0006565,C0031195,CH01,R013,20251207,Held,0,2.0,8.0
M0006566,D0006566,C0049044,CH01,R011,20240722,Held,0,0.0,12.0
M0006567,D0006567,C0022452,CH08,R014,20251231,Held,0,2.0,9.0
M0006568,D0006568,C0039742,CH03,R006,20240608,Held,0,2.0,9.0
M0006569,D0006569,C0022150,CH01,R003,20251220,Held,0,3.0,10.0
M0006570,D0006570,C0054422,CH04,R006,20241105,Held,0,0.0,9.0
M0006571,D0006571,C0010669,CH01,R013,20261008,Held,0,0.0,25.0
M0006572,D0006572,C0009617,CH07,R008,20240702,Held,0,1.0,3.0
M0006573,D0006573,C0052876,CH01,R001,20251121,Held,0,1.0,17.0
M0006574,D0006574,C0009834,CH01,R003,20240729,Cancelled,1,0.0,
M0006575,D0006575,C0041896,CH02,R009,20260615,Held,0,0.0,5.0
M0006576,D0006576,C0053223,CH01,R001,20260828,Held,0,0.0,15.0
M0006577,D0006577,C0014675,CH01,R005,20250425,Held,0,1.0,10.0
M0006578,D0006578,C0018283,CH01,R009,20240530,Cancelled,1,2.0,
M0006579,D0006579,C0009940,CH04,R011,20250919,Held,0,2.0,28.0
M0006580,D0006580,C0029911,CH09,R003,20250207,Held,0,2.0,7.0
M0006581,D0006581,C0009991,CH02,R004,20260925,Held,0,0.0,6.0
M0006582,D0006582,C0035795,CH04,R010,20240726,Held,0,2.0,7.0
M0006583,D0006583,C0010828,CH03,R006,20240425,Held,0,0.0,1.0
M0006584,D0006584,C0003632,CH01,R008,20250409,Held,0,1.0,9.0
M0006585,D0006585,C0054364,CH01,R012,20240420,Held,0,3.0,3.0
M0006586,D0006586,C0035399,CH04,R007,20241121,Held,0,0.0,1.0
M0006587,D0006587,C0030639,CH01,R013,20250107,Held,0,1.0,4.0
M0006588,D0006588,C0016893,CH01,R014,20260410,Cancelled,1,3.0,
M0006589,D0006589,C0037744,CH01,R002,20250628,Held,0,2.0,6.0
M0006590,D0006590,C0009640,CH01,R012,20260906,Held,0,2.0,7.0
M0006591,D0006591,C0028957,CH01,R011,20251117,Cancelled,1,3.0,
M0006592,D0006592,C0003749,CH06,R013,20261231,Held,0,3.0,3.0
M0006593,D0006593,C0008507,CH09,R014,20250925,Held,0,3.0,3.0
M0006594,D0006594,C0045263,CH01,R005,20240209,Cancelled,1,0.0,
M0006595,D0006595,C0025596,CH01,R008,20260412,Held,0,2.0,12.0
M0006596,D0006596,C0049762,CH01,R004,20250416,Held,0,2.0,13.0
M0006597,D0006597,C0037935,CH04,R011,20261219,Held,0,1.0,8.0
M0006598,D0006598,C0006237,CH01,R008,20240813,Held,0,1.0,3.0
M0006599,D0006599,C0025352,CH01,R006,20260710,Cancelled,1,2.0,
M0006600,D0006600,C0042150,CH06,R008,20241130,Held,0,3.0,12.0
M0006601,D0006601,C0006323,CH02,R006,20250612,Held,0,1.0,9.0
M0006602,D0006602,C0056972,CH03,R015,20260529,Held,0,1.0,4.0
M0006603,D0006603,C0031581,CH01,R004,20251104,Held,0,0.0,3.0
M0006604,D0006604,C0020516,CH01,R004,20261101,Held,0,3.0,24.0
M0006605,D0006605,C0031985,CH01,R007,20250508,Cancelled,1,0.0,
M0006606,D0006606,C0057454,CH01,R005,20261223,Held,0,0.0,13.0
M0006607,D0006607,C0040071,CH07,R001,20250112,Held,0,2.0,6.0
M0006608,D0006608,C0043690,CH10,R006,20250926,Held,0,2.0,19.0
M0006609,D0006609,C0000901,CH02,R005,20251115,Held,0,2.0,9.0
M0006610,D0006610,C0014350,CH01,R013,20251204,Held,0,1.0,6.0
M0006611,D0006611,C0021552,CH01,R013,20241022,Held,0,1.0,7.0
M0006612,D0006612,C0004386,CH01,R015,20250530,Held,0,0.0,10.0
M0006613,D0006613,C0013058,CH01,R005,20250810,Held,0,2.0,44.0
M0006614,D0006614,C0008906,CH01,R007,20260327,Held,0,1.0,1.0
M0006615,D0006615,C0028870,CH01,R013,20250313,Held,0,2.0,3.0
M0006616,D0006616,C0046700,CH10,R002,20240823,Held,0,1.0,23.0
M0006617,D0006617,C0031462,CH01,R003,20251108,Cancelled,1,2.0,
M0006618,D0006618,C0031008,CH01,R007,20240709,Held,0,0.0,11.0
M0006619,D0006619,C0047021,CH04,R011,20241031,Held,0,0.0,12.0
M0006620,D0006620,C0019195,CH04,R012,20241129,Held,0,0.0,6.0
M0006621,D0006621,C0051742,CH01,R001,20240128,Held,0,2.0,10.0
M0006622,D0006622,C0003142,CH02,R010,20241110,Held,0,3.0,6.0
M0006623,D0006623,C0020252,CH01,R012,20250531,Held,0,3.0,4.0
M0006624,D0006624,C0027690,CH01,R008,20261110,Held,0,1.0,1.0
M0006625,D0006625,C0002107,CH01,R010,20240707,Held,0,2.0,28.0
M0006626,D0006626,C0010763,CH03,R005,20261024,Held,0,2.0,7.0
M0006627,D0006627,C0001197,CH06,R010,20250904,Held,0,3.0,13.0
M0006628,D0006628,C0017716,CH07,R015,20240404,Held,0,2.0,14.0
M0006629,D0006629,C0013500,CH01,R013,20250228,Held,0,1.0,6.0
M0006630,D0006630,C0018328,CH01,R005,20260511,Held,0,3.0,16.0
M0006631,D0006631,C0027638,CH05,R010,20241214,Held,0,3.0,4.0
M0006632,D0006632,C0037603,CH01,R001,20260206,Held,0,3.0,14.0
M0006633,D0006633,C0016305,CH04,R003,20260514,Held,0,1.0,12.0
M0006634,D0006634,C0032447,CH01,R004,20261119,Held,0,2.0,4.0
M0006635,D0006635,C0057672,CH08,R012,20251203,Held,0,1.0,2.0
M0006636,D0006636,C0039951,CH01,R003,20250922,Held,0,3.0,4.0
M0006637,D0006637,C0028997,CH01,R004,20240223,Held,0,0.0,4.0
M0006638,D0006638,C0044224,CH10,R001,20260313,Cancelled,1,0.0,
M0006639,D0006639,C0039490,CH02,R001,20240913,Held,0,1.0,4.0
M0006640,D0006640,C0051932,CH04,R002,20240302,Held,0,2.0,2.0
M0006641,D0006641,C0031906,CH01,R007,20240123,Held,0,0.0,34.0
M0006642,D0006642,C0021703,CH01,R007,20241209,Cancelled,1,0.0,
M0006643,D0006643,C0000516,CH01,R003,20261005,Held,0,3.0,7.0
M0006644,D0006644,C0005082,CH05,R012,20261230,Held,0,1.0,13.0
M0006645,D0006645,C0008623,CH01,R008,20260816,Held,0,3.0,7.0
M0006646,D0006646,C0032183,CH01,R011,20260928,Held,0,3.0,12.0
M0006647,D0006647,C0032134,CH06,R009,20261005,Held,0,0.0,13.0
M0006648,D0006648,C0008472,CH03,R015,20260327,Held,0,2.0,2.0
M0006649,D0006649,C0045249,CH02,R014,20261218,Held,0,0.0,2.0
M0006650,D0006650,C0046445,CH01,R015,20250104,Held,0,2.0,23.0
M0006651,D0006651,C0047320,CH01,R012,20241129,Held,0,1.0,31.0
M0006652,D0006652,C0018314,CH05,R005,20250409,Held,0,1.0,8.0
M0006653,D0006653,C0022525,CH03,R005,20240209,Held,0,1.0,14.0
M0006654,D0006654,C0028065,CH10,R015,20241006,Cancelled,1,2.0,
M0006655,D0006655,C0055160,CH09,R014,20251003,Held,0,1.0,4.0
M0006656,D0006656,C0054678,CH06,R008,20241024,Held,0,0.0,15.0
M0006657,D0006657,C0028288,CH01,R002,20240101,Held,0,0.0,6.0
M0006658,D0006658,C0037987,CH02,R013,20251101,Cancelled,1,3.0,
M0006659,D0006659,C0022428,CH01,R008,20260511,Held,0,0.0,20.0
M0006660,D0006660,C0030055,CH02,R009,20260116,Held,0,1.0,1.0
M0006661,D0006661,C0032030,CH07,R012,20240718,Held,0,3.0,6.0
M0006662,D0006662,C0049829,CH01,R014,20251015,Held,0,1.0,3.0
M0006663,D0006663,C0019213,CH06,R006,20260516,Held,0,2.0,28.0
M0006664,D0006664,C0039721,CH01,R009,20251030,Held,0,3.0,9.0
M0006665,D0006665,C0002612,CH01,R011,20260201,Held,0,3.0,6.0
M0006666,D0006666,C0035689,CH01,R010,20261104,Held,0,0.0,12.0
M0006667,D0006667,C0038663,CH05,R007,20250311,Cancelled,1,1.0,
M0006668,D0006668,C0033851,CH01,R011,20240301,Held,0,3.0,8.0
M0006669,D0006669,C0046269,CH01,R001,20240405,Held,0,3.0,8.0
M0006670,D0006670,C0042084,CH01,R011,20241022,Held,0,0.0,24.0
M0006671,D0006671,C0042084,CH01,R002,20241226,Held,0,3.0,15.0
M0006672,D0006672,C0008828,CH01,R007,20240927,Held,0,0.0,1.0
M0006673,D0006673,C0021751,CH01,R010,20241012,Held,0,3.0,14.0
M0006674,D0006674,C0036125,CH04,R001,20260524,Held,0,3.0,8.0
M0006675,D0006675,C0058149,CH01,R005,20250814,Held,0,0.0,8.0
M0006676,D0006676,C0048185,CH01,R001,20241004,Held,0,3.0,3.0
M0006677,D0006677,C0020081,CH01,R009,20250528,Cancelled,1,0.0,
M0006678,D0006678,C0006177,CH04,R004,20260319,Held,0,3.0,10.0
M0006679,D0006679,C0014518,CH01,R001,20241010,Cancelled,1,0.0,
M0006680,D0006680,C0010623,CH07,R010,20250227,Held,0,0.0,3.0
M0006681,D0006681,C0038738,CH01,R009,20240518,Held,0,1.0,28.0
M0006682,D0006682,C0024963,CH08,R007,20240125,Held,0,1.0,2.0
M0006683,D0006683,C0001746,CH01,R005,20261203,Held,0,2.0,19.0
M0006684,D0006684,C0046934,CH02,R015,20250715,Held,0,0.0,3.0
M0006685,D0006685,C0015433,CH01,R010,20251225,Held,0,0.0,25.0
M0006686,D0006686,C0041641,CH08,R013,20250424,Held,0,0.0,3.0
M0006687,D0006687,C0015000,CH01,R012,20260115,Held,0,1.0,15.0
M0006688,D0006688,C0013837,CH07,R002,20250307,Held,0,1.0,14.0
M0006689,D0006689,C0021677,CH01,R008,20260309,Held,0,0.0,6.0
