cvr,company_name,company_form,industry_nace,region,founded_year,employee_band,vat_frequency,has_subsidiaries,uses_target_software
DK99191575,AaaMarked ApS,ApS,96020,Nordjylland,2018,1-4,Quarterly,False,0
DK20637978,SolSmede Holding ApS,ENK,62010,Hovedstaden,1993,1-4,Quarterly,False,0
DK71132183,MarkData ApS,ENK,62010,Syddanmark,2013,0,Quarterly,False,1
DK16963574,KlippeLogistik A/S,ApS,62010,Midtjylland,2020,1-4,Quarterly,False,1
DK18882405,SoeByg Holding ApS,ApS,47410,Hovedstaden,2023,1-4,Quarterly,False,1
DK84217443,NordService ApS,ENK,86220,Sjaelland,2008,0,Quarterly,False,0
DK53395616,BjergRen A/S,ApS,62020,Midtjylland,1995,1-4,Quarterly,False,1
DK62070990,SydLogistik Holding ApS,ApS,62020,Syddanmark,1998,0,Quarterly,False,0
DK65723482,BjergSystem IVS,ApS,46900,Hovedstaden,1990,1-4,Quarterly,False,1
DK52561415,SkySmede IVS,ENK,63110,Nordjylland,2022,5-9,Quarterly,False,1
DK34825665,SoeHandel A/S,ENK,47990,Hovedstaden,2021,1-4,Quarterly,False,0
DK53749460,AaaService ApS,ENK,68203,Hovedstaden,2023,10-19,Quarterly,False,0
DK73846053,EngService ApS,ApS,85590,Hovedstaden,2004,1-4,Quarterly,False,1
DK64921645,SoeVaerk ApS,ApS,10710,Midtjylland,2017,1-4,Quarterly,False,0
DK62517174,BjergHuset A/S,ENK,47410,Midtjylland,2011,5-9,Half-yearly,False,0
DK11285017,SoeKontor ApS,ENK,96020,Sjaelland,2007,5-9,Quarterly,False,0
DK86974347,SolHandel A/S,IVS,62020,Midtjylland,1990,20-49,Quarterly,False,1
DK46661215,EngStudio ApS,ENK,62010,Syddanmark,2019,1-4,Quarterly,False,0
DK20288972,SoeMarked A/S,ENK,41200,Midtjylland,2012,0,Quarterly,False,1
DK57624718,BirkService IVS,ApS,62010,Midtjylland,1998,5-9,Quarterly,False,1
DK25111502,EngMarked ApS,ApS,49410,Hovedstaden,1996,1-4,Monthly,False,0
DK52647203,SoeHuset A/S,A_S,56100,Midtjylland,2009,1-4,Monthly,False,0
DK60474316,HavAdvice IVS,ApS,68203,Nordjylland,2006,1-4,Quarterly,False,1
DK72833165,VestLabs A/S,ENK,69200,Sjaelland,2022,20-49,Quarterly,False,1
DK80001338,SoeData A/S,ApS,71121,Syddanmark,1993,0,Quarterly,False,0
DK55816775,OestKonsult ApS,Holding,47990,Syddanmark,2001,1-4,Quarterly,True,1
DK87612126,VestRen ApS,ApS,63110,Syddanmark,2021,1-4,Quarterly,False,1
DK30463698,MarkAdvice A/S,ApS,46900,Hovedstaden,2014,1-4,Monthly,False,0
DK79911005,MaaneLabs IVS,ApS,41200,Hovedstaden,2017,1-4,Quarterly,False,1
DK27603310,MarkData A/S,ApS,68203,Midtjylland,2015,1-4,Quarterly,False,0
DK69217937,HavKontor IVS,IVS,47990,Nordjylland,1998,1-4,Monthly,False,1
DK49329357,KlintRegnskab ApS,ApS,62010,Hovedstaden,2022,5-9,Quarterly,False,1
DK32841638,SkySystem Holding ApS,ApS,71121,Midtjylland,2016,5-9,Quarterly,False,1
DK14241812,SydLabs IVS,Holding,43210,Midtjylland,2023,0,Quarterly,True,0
DK23429451,OestService ApS,ApS,62020,Hovedstaden,2002,1-4,Monthly,False,0
DK92726561,SolTal ApS,A_S,70220,Syddanmark,2003,0,Quarterly,False,0
DK31131390,EngSystem Holding ApS,ENK,69200,Midtjylland,1995,1-4,Quarterly,False,0
DK70569565,StjerneRegnskab IVS,ApS,62010,Hovedstaden,1995,1-4,Monthly,False,0
DK79530861,AaaSmede IVS,A_S,47410,Nordjylland,2011,0,Monthly,False,1
DK58040999,BjergDesign A/S,ApS,62020,Hovedstaden,2017,1-4,Monthly,False,1
DK25418062,KlippeRaad ApS,ApS,43210,Nordjylland,1993,1-4,Monthly,False,1
DK42825357,BjergLabs ApS,ApS,62020,Midtjylland,2017,1-4,Quarterly,False,0
DK29356891,OestRaad ApS,ApS,47990,Hovedstaden,2002,0,Quarterly,False,0
DK46811093,MaaneRen Holding ApS,ENK,62020,Sjaelland,2009,5-9,Half-yearly,False,1
DK51666801,HavStudio ApS,ENK,49410,Hovedstaden,2020,10-19,Quarterly,False,0
DK38902900,AaaRaad ApS,ApS,62010,Hovedstaden,1996,0,Monthly,False,1
DK20680438,OestSmede IVS,ApS,46900,Syddanmark,2017,0,Quarterly,False,0
DK56682594,StjerneKonsulent A/S,ApS,69200,Hovedstaden,2024,1-4,Monthly,False,0
DK81102975,LynHandel A/S,ENK,63110,Sjaelland,1991,1-4,Half-yearly,False,1
DK43303017,NordKonsulent A/S,A_S,71121,Midtjylland,2022,1-4,Half-yearly,False,0
DK96237997,LynAdvice Holding ApS,Holding,96020,Syddanmark,2019,0,Half-yearly,True,0
DK37357220,SydTek A/S,ApS,49410,Syddanmark,2013,10-19,Quarterly,False,1
DK59291918,MaaneService A/S,ApS,69200,Hovedstaden,2000,5-9,Quarterly,False,1
DK24486597,AaaLabs Holding ApS,ENK,62020,Syddanmark,1997,0,Half-yearly,False,0
DK50435356,VestRen ApS,ENK,47990,Syddanmark,2019,1-4,Quarterly,False,1
DK34694506,NordHuset ApS,ENK,43210,Nordjylland,2014,10-19,Monthly,False,0
DK19753977,SoeVaerk A/S,ApS,62020,Sjaelland,1997,1-4,Quarterly,False,0
DK55385479,KlippeSystem ApS,ENK,85590,Midtjylland,2010,1-4,Quarterly,False,0
DK46988465,OestService IVS,A_S,47410,Sjaelland,1995,0,Quarterly,False,0
DK99616204,SoeByg IVS,ENK,41200,Nordjylland,2020,1-4,Quarterly,False,1
DK85002359,LynRen ApS,IVS,69200,Hovedstaden,2017,1-4,Half-yearly,False,1
DK37974494,HavMarked IVS,ApS,70220,Nordjylland,2007,5-9,Quarterly,False,0
DK30789032,MaaneRaad IVS,ApS,62020,Hovedstaden,1998,1-4,Quarterly,False,1
DK79795491,SkyBogholderi IVS,ApS,47990,Syddanmark,1994,1-4,Half-yearly,False,1
DK68796706,KlintHuset IVS,ApS,62020,Syddanmark,2009,1-4,Quarterly,False,1
DK42929008,MarkRen Holding ApS,ApS,85590,Sjaelland,1999,0,Quarterly,False,1
DK76343492,HavSmede A/S,ApS,86220,Nordjylland,2017,5-9,Quarterly,False,1
DK57671389,OestStudio A/S,ENK,47990,Midtjylland,2023,1-4,Monthly,False,0
DK46472685,FjordVaerk Holding ApS,ENK,62010,Syddanmark,2003,20-49,Quarterly,False,1
DK40122804,KlintService Holding ApS,ApS,63110,Hovedstaden,2002,5-9,Quarterly,False,1
DK85918656,VestHandel IVS,ApS,71121,Midtjylland,2003,5-9,Quarterly,False,1
DK44037326,AaaMarked IVS,ApS,43210,Midtjylland,1998,5-9,Quarterly,False,0
DK28295655,KlippeData Holding ApS,ApS,49410,Hovedstaden,2019,1-4,Quarterly,False,1
DK40010932,EngByg ApS,A_S,70220,Midtjylland,2014,0,Monthly,False,0
DK23557222,MaaneStudio A/S,ENK,10710,Midtjylland,2009,1-4,Monthly,False,0
DK85750830,VestHuset ApS,ENK,62020,Midtjylland,2002,1-4,Quarterly,False,0
DK79233514,AaaLogistik IVS,A_S,70220,Midtjylland,2007,1-4,Monthly,False,0
DK95435612,SydSystem ApS,A_S,62010,Hovedstaden,2012,0,Quarterly,False,0
DK63387666,KlippeLabs Holding ApS,A_S,47990,Syddanmark,2020,0,Quarterly,False,0
DK51401152,BjergKonsult A/S,A_S,62020,Syddanmark,1995,20-49,Quarterly,True,0
DK80953479,BjergSmede Holding ApS,IVS,63110,Syddanmark,2003,1-4,Quarterly,False,1
DK70688235,BirkStudio ApS,ApS,85590,Syddanmark,1993,1-4,Quarterly,False,1
DK24440886,SkovData IVS,ApS,46900,Hovedstaden,2018,5-9,Quarterly,False,1
DK50609306,SolHuset A/S,ApS,62010,Hovedstaden,1993,10-19,Half-yearly,False,0
DK42900913,HavSmede A/S,ApS,62010,Syddanmark,1993,1-4,Quarterly,False,1
DK12303407,FjordBogholderi ApS,ENK,47410,Sjaelland,2004,0,Quarterly,False,0
DK89211442,SoeMarked A/S,ENK,69200,Hovedstaden,2003,1-4,Monthly,False,0
DK53214643,NordRegnskab Holding ApS,ApS,62020,Hovedstaden,2024,5-9,Half-yearly,False,1
DK55468122,SydLogistik IVS,ApS,43210,Syddanmark,2011,1-4,Quarterly,False,0
DK48508278,BjergKonsulent Holding ApS,ApS,63110,Midtjylland,2008,20-49,Quarterly,False,1
DK11431656,SoeHandel A/S,ApS,43210,Syddanmark,2014,0,Quarterly,False,1
DK97122885,MarkRen A/S,ApS,70220,Hovedstaden,2008,1-4,Quarterly,False,1
DK23269359,NordRen ApS,ApS,62020,Syddanmark,2001,0,Monthly,False,0
DK40137932,SkovRen ApS,ApS,62020,Hovedstaden,2019,1-4,Quarterly,False,1
DK64995144,LynRaad Holding ApS,A_S,63110,Midtjylland,2004,5-9,Quarterly,False,0
DK46017698,SkyRegnskab A/S,ApS,62010,Sjaelland,2012,1-4,Half-yearly,False,1
DK80255159,BirkRen ApS,ApS,69200,Hovedstaden,1992,1-4,Half-yearly,False,1
DK55274800,NordTal Holding ApS,ENK,49410,Hovedstaden,2012,5-9,Monthly,False,0
DK66982984,BjergTek ApS,ApS,96020,Midtjylland,1992,5-9,Half-yearly,False,0
DK11782885,SoeVaerk A/S,ApS,70220,Syddanmark,2012,0,Quarterly,False,0
DK21197864,SkovTal ApS,ENK,43210,Syddanmark,2018,1-4,Quarterly,False,1
DK91650419,SkyByg ApS,ApS,46900,Syddanmark,2021,0,Quarterly,False,0
DK17581138,HavLabs IVS,ApS,96020,Syddanmark,2020,0,Quarterly,False,1
DK45127283,SydRegnskab ApS,ApS,63110,Sjaelland,2014,1-4,Quarterly,False,1
DK89889458,LynByg IVS,ApS,69200,Sjaelland,1993,1-4,Quarterly,False,1
DK52130721,VestKonsulent A/S,ApS,69200,Syddanmark,2014,1-4,Monthly,False,1
DK92195448,BirkHuset A/S,ApS,62010,Midtjylland,2020,5-9,Quarterly,False,1
DK61942297,BirkVaerk IVS,ApS,69200,Sjaelland,1991,0,Quarterly,False,0
DK60045734,VestStudio IVS,ApS,10710,Syddanmark,1999,20-49,Quarterly,False,0
DK66887446,StjerneHandel Holding ApS,ApS,49410,Hovedstaden,1990,1-4,Half-yearly,False,0
DK94657423,BirkTek Holding ApS,ApS,62010,Hovedstaden,2021,0,Quarterly,False,0
DK58311369,MarkData Holding ApS,ApS,71121,Nordjylland,1997,1-4,Quarterly,False,0
DK77339240,BirkKonsult ApS,ApS,70220,Syddanmark,2017,10-19,Quarterly,False,1
DK35187294,OestByg ApS,ApS,71121,Nordjylland,2007,0,Half-yearly,False,0
DK21072394,VestSystem Holding ApS,ENK,46900,Midtjylland,2009,0,Monthly,False,0
DK21118204,KlintHandel Holding ApS,A_S,62010,Syddanmark,1992,0,Monthly,False,0
DK36865335,AaaLogistik IVS,ApS,96020,Nordjylland,2018,5-9,Monthly,False,1
DK88744848,MarkTal IVS,ApS,68203,Hovedstaden,1998,5-9,Half-yearly,False,1
DK22096057,StjerneBogholderi IVS,ENK,41200,Hovedstaden,2012,1-4,Monthly,False,0
DK29736054,AaaLogistik A/S,A_S,41200,Hovedstaden,2015,5-9,Half-yearly,False,1
DK42616504,MarkSystem Holding ApS,ApS,46900,Hovedstaden,2012,1-4,Quarterly,False,1
DK30684824,SolByg Holding ApS,ENK,69200,Midtjylland,1997,1-4,Quarterly,False,1
DK75685909,VestSmede Holding ApS,ENK,62020,Syddanmark,2003,5-9,Half-yearly,False,1
DK48321056,StjerneRegnskab IVS,ApS,43210,Syddanmark,2012,1-4,Half-yearly,False,1
DK26462883,SkovKontor ApS,Holding,62010,Midtjylland,1997,5-9,Monthly,True,1
DK31251983,SydSmede IVS,ApS,96020,Sjaelland,2021,1-4,Quarterly,False,0
DK67599071,LynLogistik A/S,ENK,70220,Hovedstaden,1993,5-9,Monthly,False,0
DK11462472,NordStudio ApS,ENK,70220,Midtjylland,2017,20-49,Half-yearly,False,0
DK51397180,SydRen A/S,ApS,69200,Hovedstaden,1994,10-19,Quarterly,False,1
DK84771050,MaaneLogistik A/S,ApS,68203,Hovedstaden,2023,0,Quarterly,False,1
DK58051885,KlintHandel IVS,ApS,62020,Midtjylland,2001,0,Monthly,False,1
DK61458836,BjergRen Holding ApS,ApS,62020,Hovedstaden,2008,5-9,Half-yearly,False,1
DK10591230,FjordKonsult ApS,ENK,62020,Midtjylland,2004,1-4,Monthly,False,1
DK62045659,SydKonsult Holding ApS,ApS,41200,Hovedstaden,2007,1-4,Quarterly,False,1
DK13686548,OestKonsulent IVS,ApS,90030,Midtjylland,2015,1-4,Half-yearly,False,1
DK37094372,OestSystem IVS,ApS,63110,Midtjylland,1996,1-4,Monthly,False,1
DK31182003,SkovMarked ApS,ENK,49410,Midtjylland,1990,1-4,Monthly,False,0
DK37854372,BirkKonsult ApS,ENK,63110,Midtjylland,1995,1-4,Quarterly,False,1
DK61581490,SoeAdvice ApS,ApS,41200,Midtjylland,2014,0,Half-yearly,False,0
DK76918807,BirkByg Holding ApS,A_S,62010,Nordjylland,2004,0,Quarterly,False,0
DK17433939,BirkKonsulent ApS,ApS,47410,Midtjylland,1992,1-4,Quarterly,False,0
DK79039559,LynService IVS,ENK,41200,Hovedstaden,2002,1-4,Quarterly,False,0
DK52015006,SolHandel Holding ApS,ApS,46900,Hovedstaden,2010,1-4,Monthly,False,0
DK77116385,EngTek Holding ApS,ApS,63110,Nordjylland,1996,1-4,Half-yearly,False,1
DK63052630,KlintAdvice ApS,ApS,96020,Nordjylland,2019,1-4,Quarterly,False,1
DK11289768,OestRen IVS,Holding,68203,Sjaelland,2007,1-4,Half-yearly,True,0
DK84759674,SydKonsulent Holding ApS,ApS,71121,Hovedstaden,2004,0,Monthly,False,0
DK79559248,VestTal IVS,ApS,41200,Midtjylland,2016,1-4,Monthly,False,1
DK31648216,SkovHandel ApS,ApS,86220,Sjaelland,1997,5-9,Half-yearly,False,1
DK44008157,SkyService ApS,ENK,63110,Midtjylland,1990,5-9,Half-yearly,False,1
DK61932058,EngRen A/S,ENK,01130,Syddanmark,2004,10-19,Half-yearly,False,0
DK39537052,LynLabs ApS,ApS,69200,Hovedstaden,1991,1-4,Monthly,False,1
DK53883184,SkovStudio ApS,ENK,85590,Hovedstaden,2002,10-19,Quarterly,False,0
DK96223879,MaaneRaad ApS,ENK,62010,Midtjylland,2024,1-4,Quarterly,False,1
DK89946883,OestTek IVS,ApS,69200,Sjaelland,2023,5-9,Half-yearly,False,0
DK71005503,FjordSystem Holding ApS,IVS,46900,Syddanmark,2019,1-4,Half-yearly,False,1
DK95423116,KlippeRen A/S,ApS,46900,Midtjylland,2009,5-9,Monthly,False,1
DK48723580,FjordHandel ApS,ApS,01130,Syddanmark,1999,20-49,Monthly,False,0
DK81503185,BirkSmede IVS,A_S,90030,Syddanmark,1996,0,Quarterly,False,0
DK10403202,FjordAdvice ApS,ApS,62010,Nordjylland,2010,1-4,Quarterly,False,0
DK46779903,KlippeRaad Holding ApS,ApS,63110,Hovedstaden,1998,5-9,Quarterly,False,1
DK28672074,SydKonsult Holding ApS,ApS,69200,Hovedstaden,2008,10-19,Half-yearly,False,0
DK94406616,SoeKontor A/S,Holding,71121,Syddanmark,2000,1-4,Monthly,True,0
DK81850800,MaaneKonsult A/S,ApS,47410,Midtjylland,1999,5-9,Monthly,False,1
DK40378469,SydSystem IVS,ApS,01130,Syddanmark,1996,5-9,Quarterly,False,1
DK93131197,SydBogholderi A/S,ApS,85590,Syddanmark,2022,0,Quarterly,False,0
DK14455868,StjerneData ApS,ENK,62010,Hovedstaden,2005,10-19,Half-yearly,False,1
DK87672314,SkyTal ApS,ApS,71121,Syddanmark,2003,20-49,Quarterly,False,1
DK45125084,SoeHuset IVS,ApS,43210,Nordjylland,1990,10-19,Quarterly,False,1
DK71129507,StjerneBogholderi ApS,ApS,71121,Midtjylland,2002,1-4,Quarterly,False,1
DK26978106,BjergService IVS,ApS,62020,Hovedstaden,2002,5-9,Monthly,False,1
DK61420792,SkovVaerk A/S,ENK,70220,Syddanmark,2015,1-4,Quarterly,False,0
DK25964649,SkovAdvice Holding ApS,ApS,70220,Midtjylland,2005,20-49,Quarterly,False,0
DK59441185,SkovSystem IVS,ApS,62020,Hovedstaden,2002,1-4,Monthly,False,0
DK59395223,VestDesign Holding ApS,IVS,47990,Nordjylland,2011,1-4,Quarterly,False,0
DK58326153,SkyLabs A/S,A_S,69200,Syddanmark,2008,0,Quarterly,False,0
DK74719742,AaaAdvice IVS,ApS,43210,Syddanmark,1997,1-4,Quarterly,False,0
DK20615870,VestAdvice Holding ApS,A_S,47410,Hovedstaden,1991,0,Quarterly,False,0
DK62280418,SkyRaad A/S,ApS,10710,Midtjylland,2016,5-9,Half-yearly,False,1
DK82403158,OestBogholderi IVS,ApS,62020,Hovedstaden,1993,5-9,Quarterly,False,1
DK47483643,BirkKontor ApS,ApS,62010,Syddanmark,2002,1-4,Half-yearly,False,0
DK47865413,SkovHuset IVS,ApS,69200,Syddanmark,2018,0,Quarterly,False,0
DK68443235,MaaneKonsulent ApS,ENK,70220,Midtjylland,2006,5-9,Quarterly,False,0
DK17580312,NordRen IVS,ApS,69200,Syddanmark,1996,5-9,Quarterly,False,1
DK64039270,NordAdvice ApS,ENK,85590,Hovedstaden,1997,1-4,Quarterly,False,1
DK89188178,KlintLabs IVS,ApS,63110,Nordjylland,2011,5-9,Quarterly,False,0
DK91690017,BirkRen Holding ApS,ApS,62010,Hovedstaden,2020,0,Monthly,False,1
DK13684723,HavKonsult IVS,ApS,70220,Sjaelland,1991,10-19,Quarterly,False,0
DK89644988,VestData A/S,ApS,85590,Hovedstaden,2019,1-4,Quarterly,False,0
DK75236816,BjergHuset IVS,ENK,01130,Midtjylland,2015,5-9,Quarterly,False,1
DK55818512,VestLogistik ApS,ApS,47990,Midtjylland,2005,0,Quarterly,False,0
DK18355990,LynLabs IVS,ApS,46900,Midtjylland,2023,5-9,Monthly,False,0
DK19336029,LynHandel A/S,ApS,47990,Sjaelland,2018,1-4,Quarterly,False,0
DK17660841,LynSystem A/S,ENK,56100,Hovedstaden,1991,0,Monthly,False,0
DK35382839,SolKonsulent A/S,ENK,63110,Syddanmark,1995,5-9,Quarterly,False,0
DK34230275,EngSmede A/S,ENK,46900,Nordjylland,2011,1-4,Quarterly,False,0
DK94410297,KlintSmede Holding ApS,Holding,85590,Hovedstaden,1998,1-4,Quarterly,True,1
DK41050382,OestHandel ApS,A_S,69200,Sjaelland,2004,5-9,Quarterly,False,0
DK81725576,FjordLogistik IVS,ApS,41200,Hovedstaden,2012,1-4,Half-yearly,False,1
DK67776034,SolBogholderi IVS,ApS,71121,Hovedstaden,2005,10-19,Monthly,False,0
DK46302040,SoeHuset Holding ApS,ApS,47410,Midtjylland,2003,0,Quarterly,False,0
DK84502408,SkovTal ApS,Holding,62010,Nordjylland,2011,5-9,Quarterly,True,1
DK90028116,LynRegnskab IVS,ApS,41200,Syddanmark,2017,5-9,Quarterly,False,1
DK57461498,SkyKonsult Holding ApS,ENK,01130,Midtjylland,2003,0,Quarterly,False,0
DK56831926,AaaKontor A/S,ENK,62020,Midtjylland,2011,20-49,Quarterly,False,0
DK92308164,BirkService Holding ApS,ApS,70220,Syddanmark,2009,1-4,Quarterly,False,1
DK45184318,EngSmede A/S,ApS,62010,Hovedstaden,1990,1-4,Quarterly,False,1
DK97234146,SolSystem IVS,ApS,62010,Syddanmark,2008,1-4,Quarterly,False,0
DK17941097,KlintHuset IVS,Holding,90030,Midtjylland,1992,5-9,Quarterly,True,1
DK62089506,SkovKonsulent IVS,ApS,47410,Hovedstaden,1996,0,Quarterly,False,1
DK82900966,SkyLogistik A/S,ApS,69200,Sjaelland,1990,1-4,Quarterly,False,1
DK89397753,MarkSmede A/S,ENK,63110,Hovedstaden,1999,1-4,Monthly,False,1
DK69564231,SkovHuset Holding ApS,ENK,90030,Sjaelland,1998,1-4,Quarterly,False,0
DK42008062,MarkHuset ApS,ApS,63110,Hovedstaden,2014,20-49,Quarterly,False,1
DK21214245,AaaRaad IVS,ApS,47990,Hovedstaden,1997,1-4,Quarterly,False,1
DK36831190,OestTek IVS,A_S,69200,Nordjylland,2016,1-4,Quarterly,False,1
DK89938351,EngSystem ApS,ENK,62010,Midtjylland,1998,5-9,Half-yearly,False,1
DK17195189,VestHandel Holding ApS,Holding,56100,Midtjylland,1994,5-9,Quarterly,True,0
DK47191543,SkyKonsulent IVS,ApS,62010,Hovedstaden,1999,1-4,Monthly,False,0
DK36437488,MaaneAdvice A/S,IVS,41200,Hovedstaden,2012,1-4,Quarterly,False,0
DK68654628,BirkRegnskab Holding ApS,A_S,63110,Hovedstaden,2007,0,Quarterly,False,1
DK91016568,VestMarked A/S,ENK,47990,Hovedstaden,2016,10-19,Quarterly,False,0
DK96186383,EngLabs Holding ApS,ENK,85590,Midtjylland,2020,50+,Quarterly,False,0
DK95299495,NordHuset IVS,ApS,47990,Hovedstaden,2022,1-4,Quarterly,False,0
DK18711964,LynBogholderi IVS,ApS,62010,Syddanmark,1998,10-19,Quarterly,False,1
DK47069008,KlippeMarked ApS,ApS,56100,Nordjylland,2007,1-4,Quarterly,False,1
DK48745591,KlintRaad Holding ApS,ENK,90030,Hovedstaden,2022,5-9,Quarterly,False,1
DK18607318,BjergAdvice A/S,ApS,63110,Hovedstaden,2007,0,Half-yearly,False,0
DK25379584,NordRegnskab A/S,ENK,63110,Syddanmark,2019,10-19,Quarterly,False,1
DK87493801,OestTek ApS,ApS,86220,Syddanmark,1990,1-4,Half-yearly,False,1
DK26560006,NordRaad ApS,ApS,62020,Hovedstaden,2017,50+,Half-yearly,False,0
DK11797676,SydKonsult ApS,ENK,41200,Sjaelland,1998,5-9,Quarterly,False,0
DK75851805,NordKonsult IVS,ApS,47990,Hovedstaden,1990,0,Half-yearly,False,0
DK54335469,OestRegnskab A/S,ApS,62010,Sjaelland,2016,5-9,Half-yearly,False,1
DK87063558,StjerneKonsulent A/S,A_S,46900,Hovedstaden,1998,0,Monthly,False,1
DK72819656,MarkLogistik A/S,ApS,43210,Hovedstaden,1990,10-19,Half-yearly,False,0
DK81005312,SkySmede ApS,ApS,69200,Hovedstaden,2022,1-4,Monthly,False,1
DK30597723,SolData Holding ApS,A_S,10710,Midtjylland,1991,0,Monthly,False,0
DK97047763,MarkLogistik IVS,ENK,62020,Hovedstaden,2023,5-9,Half-yearly,False,0
DK60124468,OestRegnskab IVS,ApS,70220,Hovedstaden,1992,1-4,Quarterly,False,0
DK66352791,SolLogistik IVS,ApS,96020,Hovedstaden,2011,1-4,Quarterly,False,1
DK66505478,SolKonsulent ApS,ApS,62020,Hovedstaden,2017,5-9,Monthly,False,0
DK31593541,SoeHuset Holding ApS,ENK,96020,Hovedstaden,2011,1-4,Half-yearly,False,1
DK52184818,BirkData ApS,IVS,62010,Hovedstaden,2001,1-4,Quarterly,False,1
DK92542239,LynLabs Holding ApS,ApS,71121,Syddanmark,1991,20-49,Monthly,False,0
DK28449236,AaaHandel Holding ApS,ApS,62010,Syddanmark,2009,1-4,Quarterly,False,1
DK18124689,SkyAdvice Holding ApS,Holding,41200,Nordjylland,2002,1-4,Quarterly,True,0
DK41662989,VestKonsult IVS,ApS,86220,Sjaelland,2011,1-4,Quarterly,False,1
DK33628346,SoeAdvice ApS,ApS,96020,Hovedstaden,2018,1-4,Monthly,False,1
DK44473545,SkovKonsult Holding ApS,ApS,90030,Midtjylland,2021,5-9,Quarterly,False,1
DK70630359,MaaneBogholderi Holding ApS,ApS,41200,Sjaelland,1996,5-9,Half-yearly,False,1
DK26466942,MarkRen Holding ApS,ApS,85590,Midtjylland,2003,5-9,Quarterly,False,1
DK67755663,FjordByg A/S,ENK,47410,Syddanmark,2001,5-9,Quarterly,False,1
DK58584584,SolLogistik Holding ApS,ApS,49410,Midtjylland,2001,5-9,Quarterly,False,1
DK20632777,SoeService Holding ApS,ApS,41200,Hovedstaden,2023,0,Half-yearly,False,0
DK88841838,SydData A/S,ApS,10710,Syddanmark,2005,0,Quarterly,False,0
DK21088340,FjordVaerk A/S,A_S,63110,Hovedstaden,1998,5-9,Quarterly,False,0
DK30437994,SydSystem A/S,ApS,47410,Hovedstaden,2003,1-4,Monthly,False,1
DK99161501,SydKontor A/S,ENK,47990,Midtjylland,2009,5-9,Quarterly,False,0
DK23797271,BirkStudio A/S,ApS,62020,Syddanmark,2019,1-4,Quarterly,False,0
DK22834810,SolSmede Holding ApS,ApS,62020,Midtjylland,2007,5-9,Quarterly,False,1
DK21845801,BirkSmede Holding ApS,A_S,68203,Syddanmark,2006,5-9,Monthly,False,0
DK25713664,MaaneLogistik IVS,Holding,70220,Syddanmark,2019,1-4,Half-yearly,True,1
DK44595575,OestRaad ApS,ApS,62020,Hovedstaden,2007,10-19,Half-yearly,False,0
DK52533144,EngLogistik ApS,A_S,69200,Midtjylland,2002,0,Half-yearly,False,0
DK99679172,MarkSmede ApS,ApS,70220,Midtjylland,2005,5-9,Quarterly,False,1
DK62231282,FjordLabs IVS,ApS,43210,Syddanmark,2024,5-9,Quarterly,False,1
DK24409239,SoeData IVS,IVS,49410,Syddanmark,2017,1-4,Quarterly,False,1
DK72955049,OestLabs Holding ApS,ApS,90030,Syddanmark,2004,5-9,Half-yearly,False,0
DK34126883,SydRen IVS,Holding,41200,Syddanmark,1998,5-9,Quarterly,True,1
DK20610942,LynSmede Holding ApS,ENK,56100,Midtjylland,1997,10-19,Quarterly,False,0
DK65383495,HavSystem A/S,ApS,69200,Midtjylland,2018,0,Quarterly,False,0
DK94398074,AaaRen IVS,ApS,01130,Syddanmark,2005,1-4,Half-yearly,False,1
DK68837946,StjerneRaad ApS,ApS,62020,Midtjylland,2003,5-9,Quarterly,False,0
DK51306196,HavVaerk ApS,ENK,62010,Nordjylland,2010,20-49,Quarterly,False,0
DK98598220,HavHuset IVS,ApS,68203,Syddanmark,2001,20-49,Quarterly,False,0
DK85133414,LynHandel ApS,ApS,01130,Sjaelland,2017,1-4,Half-yearly,False,1
DK87882133,OestKonsult A/S,A_S,69200,Hovedstaden,2022,1-4,Quarterly,False,1
DK28034122,KlintKonsult ApS,ApS,41200,Midtjylland,2023,1-4,Quarterly,False,1
DK95184989,BjergByg ApS,ENK,71121,Sjaelland,2016,1-4,Quarterly,False,0
DK56857146,MarkRegnskab IVS,ApS,69200,Syddanmark,2021,1-4,Quarterly,False,1
DK45505468,BirkVaerk IVS,ApS,69200,Midtjylland,2013,1-4,Half-yearly,False,1
DK69490246,VestData IVS,Holding,62020,Hovedstaden,1993,50+,Quarterly,True,1
DK57993699,KlippeVaerk A/S,ApS,46900,Sjaelland,2012,1-4,Quarterly,False,1
DK47474682,SoeKonsulent IVS,ApS,70220,Syddanmark,2019,1-4,Quarterly,False,1
DK34769141,KlippeRaad A/S,ApS,47410,Midtjylland,2018,10-19,Half-yearly,False,0
DK83922484,BjergRaad Holding ApS,A_S,62020,Hovedstaden,1990,5-9,Half-yearly,False,1
DK40538355,OestTal ApS,ApS,68203,Midtjylland,2024,1-4,Quarterly,False,0
DK48019144,SoeKontor ApS,ENK,41200,Nordjylland,1995,10-19,Monthly,False,1
DK21979273,FjordAdvice IVS,ENK,49410,Sjaelland,2011,0,Quarterly,False,0
DK18671001,FjordKonsulent Holding ApS,Holding,62010,Hovedstaden,2006,0,Quarterly,True,0
DK73680647,MarkKonsult ApS,ApS,43210,Syddanmark,2014,0,Monthly,False,0
DK35810623,SoeMarked IVS,ENK,96020,Hovedstaden,1991,1-4,Half-yearly,False,1
DK63262329,BirkMarked IVS,ApS,69200,Hovedstaden,2010,5-9,Quarterly,False,1
