meeting_key,deal_key,company_key,rep_key,meeting_date_key,meeting_status,no_show_flag,days_from_create,days_to_close
M0003942,D0003942,C0066674,R003,20250107,Cancelled,1,1.0,
M0003943,D0003943,C0007891,R004,20251212,Held,0,0.0,13.0
M0003944,D0003944,C0043586,R001,20260507,Held,0,0.0,12.0
M0003945,D0003945,C0005810,R004,20241023,Cancelled,1,1.0,
M0003946,D0003946,C0031587,R007,20250821,Cancelled,1,1.0,
M0003947,D0003947,C0074031,R001,20240304,Held,0,0.0,12.0
M0003948,D0003948,C0089386,R002,20240610,Held,0,0.0,34.0
M0003949,D0003949,C0057270,R006,20260424,Held,0,1.0,14.0
M0003950,D0003950,C0060911,R007,20250224,Cancelled,1,0.0,
M0003951,D0003951,C0048172,R003,20250128,Cancelled,1,1.0,
M0003952,D0003952,C0065755,R014,20240911,Held,0,0.0,16.0
M0003953,D0003953,C0100409,R006,20241029,Cancelled,1,0.0,
M0003954,D0003954,C0015887,R014,20250423,Cancelled,1,1.0,
M0003955,D0003955,C0047407,R008,20260901,Held,0,0.0,6.0
M0003956,D0003956,C0036017,R010,20241123,Held,0,1.0,11.0
M0003957,D0003957,C0098840,R002,20261015,Cancelled,1,0.0,
M0003958,D0003958,C0081727,R005,20250611,Held,0,1.0,7.0
M0003959,D0003959,C0039802,R013,20261029,Held,0,0.0,32.0
M0003960,D0003960,C0008025,R003,20260701,Held,0,1.0,3.0
M0003961,D0003961,C0099820,R006,20250409,Held,0,1.0,30.0
M0003962,D0003962,C0022034,R005,20240817,Held,0,1.0,3.0
M0003963,D0003963,C0067912,R001,20260121,Held,0,1.0,3.0
M0003964,D0003964,C0049045,R007,20240715,Cancelled,1,0.0,
M0003965,D0003965,C0087913,R011,20240513,Cancelled,1,0.0,
M0003966,D0003966,C0075863,R010,20260707,Held,0,1.0,11.0
M0003967,D0003967,C0088748,R013,20260514,Cancelled,1,1.0,
M0003968,D0003968,C0082817,R007,20250314,Cancelled,1,0.0,
M0003969,D0003969,C0060355,R009,20260217,Held,0,1.0,15.0
M0003970,D0003970,C0087408,R007,20261110,Cancelled,1,0.0,
M0003971,D0003971,C0064940,R004,20240711,Cancelled,1,0.0,
M0003972,D0003972,C0060965,R005,20250409,Cancelled,1,0.0,
M0003973,D0003973,C0065450,R014,20250522,Cancelled,1,0.0,
M0003974,D0003974,C0025567,R002,20240906,Held,0,0.0,3.0
M0003975,D0003975,C0034098,R008,20260209,Held,0,0.0,8.0
M0003976,D0003976,C0021557,R003,20260929,Cancelled,1,1.0,
M0003977,D0003977,C0045795,R008,20260421,Held,0,1.0,19.0
M0003978,D0003978,C0072357,R009,20260803,Cancelled,1,0.0,
M0003979,D0003979,C0040002,R005,20251205,Cancelled,1,1.0,
M0003980,D0003980,C0067029,R003,20260923,Cancelled,1,0.0,
M0003981,D0003981,C0058682,R013,20241119,Held,0,0.0,2.0
M0003982,D0003982,C0013423,R011,20241122,Held,0,1.0,7.0
M0003983,D0003983,C0074569,R014,20250123,Held,0,0.0,25.0
M0003984,D0003984,C0055521,R008,20240118,Held,0,0.0,7.0
M0003985,D0003985,C0054216,R007,20240208,Held,0,0.0,3.0
M0003986,D0003986,C0072322,R009,20250903,Held,0,1.0,13.0
M0003987,D0003987,C0099886,R005,20240820,Cancelled,1,0.0,
M0003988,D0003988,C0054488,R015,20260708,Cancelled,1,1.0,
M0003989,D0003989,C0001692,R015,20250625,Cancelled,1,1.0,
M0003990,D0003990,C0061338,R006,20250402,Held,0,1.0,6.0
M0003991,D0003991,C0001292,R002,20241202,Cancelled,1,0.0,
M0003992,D0003992,C0016879,R007,20240802,Held,0,1.0,11.0
M0003993,D0003993,C0070845,R011,20240809,Held,0,0.0,10.0
M0003994,D0003994,C0086596,R008,20250313,Held,0,0.0,6.0
M0003995,D0003995,C0035694,R011,20260415,Cancelled,1,0.0,
M0003996,D0003996,C0078613,R003,20260619,Held,0,0.0,7.0
M0003997,D0003997,C0013457,R012,20250118,Held,0,1.0,11.0
M0003998,D0003998,C0075262,R004,20261216,Held,0,1.0,33.0
M0003999,D0003999,C0095686,R008,20240625,Cancelled,1,1.0,
M0004000,D0004000,C0049317,R009,20240503,Held,0,0.0,22.0
M0004001,D0004001,C0094159,R007,20260115,Cancelled,1,1.0,
M0004002,D0004002,C0038429,R012,20240902,Cancelled,1,0.0,
M0004003,D0004003,C0075143,R009,20240220,Held,0,0.0,9.0
M0004004,D0004004,C0094100,R012,20250509,Held,0,1.0,1.0
M0004005,D0004005,C0056874,R014,20260219,Held,0,0.0,19.0
M0004006,D0004006,C0053118,R010,20260227,Held,0,0.0,14.0
M0004007,D0004007,C0064060,R011,20240628,Cancelled,1,0.0,
M0004008,D0004008,C0071798,R006,20251009,Cancelled,1,1.0,
M0004009,D0004009,C0016979,R010,20240206,Held,0,1.0,4.0
M0004010,D0004010,C0026423,R001,20240103,Held,0,1.0,7.0
M0004011,D0004011,C0037988,R006,20260609,Held,0,1.0,7.0
M0004012,D0004012,C0007651,R004,20250115,Cancelled,1,1.0,
M0004013,D0004013,C0067984,R002,20251120,Cancelled,1,1.0,
M0004014,D0004014,C0044878,R015,20250724,Held,0,0.0,17.0
M0004015,D0004015,C0075542,R002,20240502,Held,0,1.0,12.0
M0004016,D0004016,C0008776,R011,20250529,Held,0,1.0,6.0
M0004017,D0004017,C0090139,R013,20260518,Held,0,0.0,15.0
M0004018,D0004018,C0018872,R013,20251203,Cancelled,1,1.0,
M0004019,D0004019,C0035349,R006,20250421,Cancelled,1,0.0,
M0004020,D0004020,C0017849,R003,20251009,Held,0,1.0,5.0
M0004021,D0004021,C0027029,R009,20240227,Held,0,0.0,4.0
M0004022,D0004022,C0015228,R003,20240508,Cancelled,1,0.0,
M0004023,D0004023,C0097260,R008,20250417,Cancelled,1,1.0,
M0004024,D0004024,C0024095,R014,20241011,Held,0,1.0,10.0
M0004025,D0004025,C0033201,R013,20251209,Held,0,1.0,22.0
M0004026,D0004026,C0035427,R011,20241113,Held,0,0.0,29.0
M0004027,D0004027,C0053085,R007,20251029,Held,0,1.0,7.0
M0004028,D0004028,C0056510,R013,20250224,Held,0,0.0,16.0
M0004029,D0004029,C0051601,R006,20250109,Held,0,1.0,2.0
M0004030,D0004030,C0025745,R015,20260818,Held,0,1.0,15.0
M0004031,D0004031,C0066275,R005,20250301,Held,0,1.0,12.0
M0004032,D0004032,C0064054,R012,20250903,Held,0,0.0,19.0
M0004033,D0004033,C0083688,R005,20240816,Held,0,1.0,14.0
M0004034,D0004034,C0077141,R005,20250909,Cancelled,1,0.0,
M0004035,D0004035,C0029463,R013,20260825,Held,0,0.0,4.0
M0004036,D0004036,C0094010,R007,20260403,Held,0,1.0,32.0
M0004037,D0004037,C0006580,R006,20241212,Cancelled,1,1.0,
M0004038,D0004038,C0020593,R012,20250703,Cancelled,1,0.0,
M0004039,D0004039,C0032236,R003,20250630,Held,0,0.0,5.0
M0004040,D0004040,C0054669,R001,20241017,Held,0,0.0,14.0
M0004041,D0004041,C0074783,R002,20241220,Held,0,0.0,7.0
M0004042,D0004042,C0075542,R012,20250508,Cancelled,1,1.0,
M0004043,D0004043,C0064652,R008,20260828,Held,0,1.0,15.0
M0004044,D0004044,C0096774,R004,20240830,Held,0,0.0,22.0
M0004045,D0004045,C0035627,R014,20260828,Held,0,0.0,10.0
M0004046,D0004046,C0050007,R005,20260403,Cancelled,1,1.0,
M0004047,D0004047,C0089463,R008,20240823,Held,0,1.0,10.0
M0004048,D0004048,C0005249,R010,20260827,Held,0,1.0,4.0
M0004049,D0004049,C0019315,R009,20261114,Held,0,1.0,27.0
M0004050,D0004050,C0098348,R010,20260716,Cancelled,1,0.0,
M0004051,D0004051,C0071854,R009,20251024,Held,0,0.0,14.0
M0004052,D0004052,C0003471,R005,20260828,Held,0,1.0,6.0
M0004053,D0004053,C0050374,R013,20251008,Cancelled,1,1.0,
M0004054,D0004054,C0021477,R012,20240816,Held,0,1.0,9.0
M0004055,D0004055,C0093400,R003,20250918,Cancelled,1,1.0,
M0004056,D0004056,C0034523,R001,20260818,Held,0,1.0,19.0
M0004057,D0004057,C0045975,R012,20250310,Held,0,0.0,34.0
M0004058,D0004058,C0020621,R012,20251113,Cancelled,1,1.0,
M0004059,D0004059,C0061827,R007,20240805,Held,0,0.0,39.0
M0004060,D0004060,C0070920,R007,20260812,Held,0,1.0,39.0
M0004061,D0004061,C0067798,R008,20240625,Cancelled,1,1.0,
M0004062,D0004062,C0024464,R012,20240222,Held,0,1.0,14.0
M0004063,D0004063,C0058645,R007,20261118,Cancelled,1,1.0,
M0004064,D0004064,C0045785,R004,20241015,Held,0,0.0,12.0
M0004065,D0004065,C0027022,R012,20250526,Held,0,0.0,17.0
M0004066,D0004066,C0071843,R012,20260202,Held,0,0.0,3.0
M0004067,D0004067,C0000701,R003,20260421,Held,0,1.0,24.0
M0004068,D0004068,C0003088,R006,20250311,Held,0,1.0,7.0
M0004069,D0004069,C0084787,R010,20250111,Held,0,1.0,14.0
M0004070,D0004070,C0088215,R004,20250108,Held,0,1.0,4.0
M0004071,D0004071,C0045142,R010,20260323,Cancelled,1,0.0,
M0004072,D0004072,C0076910,R006,20250804,Cancelled,1,0.0,
M0004073,D0004073,C0100640,R012,20250918,Cancelled,1,0.0,
M0004074,D0004074,C0096553,R012,20250717,Held,0,1.0,8.0
M0004075,D0004075,C0018672,R005,20260209,Held,0,0.0,7.0
M0004076,D0004076,C0034409,R001,20260417,Cancelled,1,1.0,
M0004077,D0004077,C0017994,R006,20260908,Cancelled,1,0.0,
M0004078,D0004078,C0000872,R007,20261121,Cancelled,1,1.0,
M0004079,D0004079,C0044655,R009,20250220,Cancelled,1,1.0,
M0004080,D0004080,C0026123,R004,20260917,Held,0,1.0,15.0
M0004081,D0004081,C0048700,R002,20250103,Cancelled,1,1.0,
M0004082,D0004082,C0074253,R013,20260704,Held,0,1.0,3.0
M0004083,D0004083,C0086294,R015,20250520,Cancelled,1,0.0,
M0004084,D0004084,C0001276,R002,20240621,Held,0,1.0,1.0
M0004085,D0004085,C0050066,R002,20250721,Cancelled,1,0.0,
M0004086,D0004086,C0039867,R006,20250801,Held,0,0.0,8.0
M0004087,D0004087,C0099160,R003,20251009,Held,0,1.0,2.0
M0004088,D0004088,C0022798,R012,20260511,Held,0,0.0,13.0
M0004089,D0004089,C0000002,R004,20250708,Cancelled,1,1.0,
M0004090,D0004090,C0024378,R011,20260226,Held,0,1.0,15.0
M0004091,D0004091,C0095963,R002,20250320,Held,0,0.0,22.0
M0004092,D0004092,C0051143,R011,20260613,Cancelled,1,1.0,
M0004093,D0004093,C0040745,R006,20260521,Cancelled,1,1.0,
M0004094,D0004094,C0064257,R004,20240502,Held,0,0.0,11.0
M0004095,D0004095,C0053255,R005,20261124,Cancelled,1,0.0,
M0004096,D0004096,C0084171,R006,20260319,Cancelled,1,0.0,
M0004097,D0004097,C0091997,R002,20240706,Cancelled,1,1.0,
M0004098,D0004098,C0078969,R012,20260526,Cancelled,1,0.0,
M0004099,D0004099,C0098000,R001,20240409,Held,0,0.0,6.0
M0004100,D0004100,C0050839,R003,20260806,Cancelled,1,0.0,
M0004101,D0004101,C0058302,R001,20261126,Held,0,0.0,26.0
M0004102,D0004102,C0007266,R008,20250120,Held,0,0.0,3.0
M0004103,D0004103,C0081826,R009,20261215,Held,0,1.0,21.0
M0004104,D0004104,C0083549,R004,20260716,Cancelled,1,0.0,
M0004105,D0004105,C0037829,R014,20250411,Held,0,1.0,14.0
M0004106,D0004106,C0082031,R012,20250731,Held,0,1.0,12.0
M0004107,D0004107,C0019987,R003,20260505,Held,0,0.0,4.0
M0004108,D0004108,C0073657,R002,20260606,Cancelled,1,1.0,
M0004109,D0004109,C0046274,R007,20251203,Cancelled,1,1.0,
M0004110,D0004110,C0094451,R014,20241121,Held,0,1.0,4.0
M0004111,D0004111,C0037575,R011,20251015,Held,0,0.0,10.0
M0004112,D0004112,C0013422,R015,20260731,Cancelled,1,0.0,
M0004113,D0004113,C0087718,R011,20241030,Held,0,1.0,28.0
M0004114,D0004114,C0082529,R010,20250311,Held,0,0.0,25.0
M0004115,D0004115,C0048820,R005,20241004,Cancelled,1,0.0,
M0004116,D0004116,C0012551,R013,20241007,Held,0,0.0,13.0
M0004117,D0004117,C0049971,R011,20241219,Cancelled,1,0.0,
M0004118,D0004118,C0089330,R014,20260908,Cancelled,1,1.0,
M0004119,D0004119,C0100514,R014,20251001,Held,0,1.0,6.0
M0004120,D0004120,C0044912,R003,20241015,Cancelled,1,0.0,
M0004121,D0004121,C0053356,R004,20250429,Cancelled,1,0.0,
M0004122,D0004122,C0007082,R012,20240117,Held,0,1.0,16.0
M0004123,D0004123,C0044020,R009,20261222,Cancelled,1,0.0,
M0004124,D0004124,C0034846,R013,20240115,Held,0,0.0,13.0
M0004125,D0004125,C0053892,R014,20250910,Held,0,0.0,3.0
M0004126,D0004126,C0095090,R004,20260707,Held,0,1.0,17.0
M0004127,D0004127,C0066799,R001,20240529,Held,0,1.0,9.0
M0004128,D0004128,C0065342,R002,20240622,Held,0,1.0,3.0
M0004129,D0004129,C0064147,R014,20240318,Held,0,0.0,26.0
M0004130,D0004130,C0062508,R002,20250404,Cancelled,1,1.0,
M0004131,D0004131,C0069346,R008,20240119,Held,0,1.0,11.0
M0004132,D0004132,C0021518,R010,20260709,Cancelled,1,1.0,
M0004133,D0004133,C0052673,R010,20260205,Held,0,1.0,9.0
M0004134,D0004134,C0043594,R011,20260101,Cancelled,1,1.0,
M0004135,D0004135,C0081696,R007,20240123,Cancelled,1,0.0,
M0004136,D0004136,C0060251,R008,20240506,Held,0,0.0,24.0
M0004137,D0004137,C0093720,R012,20260713,Held,0,0.0,25.0
M0004138,D0004138,C0082627,R004,20251017,Held,0,1.0,13.0
M0004139,D0004139,C0075879,R005,20260617,Held,0,1.0,19.0
M0004140,D0004140,C0037159,R005,20260123,Cancelled,1,0.0,
M0004141,D0004141,C0050828,R004,20251021,Cancelled,1,0.0,
M0004142,D0004142,C0066066,R004,20261029,Held,0,1.0,1.0
M0004143,D0004143,C0046214,R007,20251205,Cancelled,1,0.0,
M0004144,D0004144,C0076924,R014,20250207,Cancelled,1,1.0,
M0004145,D0004145,C0029158,R008,20240313,Held,0,1.0,33.0
M0004146,D0004146,C0086021,R011,20240608,Held,0,1.0,16.0
M0004147,D0004147,C0012175,R011,20251125,Held,0,0.0,20.0
M0004148,D0004148,C0062431,R003,20260328,Cancelled,1,1.0,
M0004149,D0004149,C0024674,R005,20261223,Held,0,1.0,15.0
M0004150,D0004150,C0099588,R013,20250527,Held,0,1.0,9.0
M0004151,D0004151,C0092523,R009,20240330,Held,0,1.0,6.0
M0004152,D0004152,C0079731,R011,20261016,Cancelled,1,0.0,
M0004153,D0004153,C0066531,R002,20240614,Held,0,0.0,5.0
M0004154,D0004154,C0032245,R004,20250102,Held,0,0.0,2.0
M0004155,D0004155,C0017834,R008,20240528,Cancelled,1,0.0,
M0004156,D0004156,C0005204,R002,20260724,Held,0,0.0,5.0
M0004157,D0004157,C0037625,R012,20240419,Cancelled,1,1.0,
M0004158,D0004158,C0084491,R008,20260729,Cancelled,1,1.0,
M0004159,D0004159,C0009928,R005,20251011,Cancelled,1,1.0,
M0004160,D0004160,C0001157,R001,20250109,Held,0,1.0,10.0
M0004161,D0004161,C0070971,R009,20240117,Cancelled,1,0.0,
M0004162,D0004162,C0001073,R012,20240529,Held,0,0.0,10.0
M0004163,D0004163,C0073221,R015,20250626,Held,0,0.0,17.0
M0004164,D0004164,C0002771,R015,20241001,Held,0,0.0,7.0
M0004165,D0004165,C0051660,R012,20260411,Cancelled,1,1.0,
M0004166,D0004166,C0019393,R008,20251008,Cancelled,1,1.0,
M0004167,D0004167,C0045625,R014,20240226,Held,0,0.0,11.0
M0004168,D0004168,C0046166,R012,20251229,Held,0,0.0,1.0
M0004169,D0004169,C0018542,R011,20251024,Cancelled,1,0.0,
M0004170,D0004170,C0072639,R007,20251114,Held,0,1.0,26.0
M0004171,D0004171,C0092940,R002,20260302,Held,0,0.0,10.0
M0004172,D0004172,C0092357,R006,20260219,Cancelled,1,0.0,
M0004173,D0004173,C0079718,R002,20240709,Held,0,0.0,6.0
M0004174,D0004174,C0065463,R007,20240916,Held,0,0.0,13.0
M0004175,D0004175,C0097171,R012,20240702,Held,0,0.0,8.0
M0004176,D0004176,C0043009,R007,20261211,Held,0,1.0,6.0
M0004177,D0004177,C0007855,R002,20260723,Cancelled,1,1.0,
M0004178,D0004178,C0092336,R004,20241010,Held,0,0.0,12.0
M0004179,D0004179,C0061004,R010,20240907,Cancelled,1,1.0,
M0004180,D0004180,C0007031,R001,20261221,Held,0,0.0,16.0
M0004181,D0004181,C0020735,R002,20260312,Cancelled,1,1.0,
M0004182,D0004182,C0070654,R001,20250704,Held,0,0.0,13.0
M0004183,D0004183,C0088555,R014,20250422,Held,0,0.0,14.0
M0004184,D0004184,C0074469,R010,20241021,Held,0,0.0,6.0
M0004185,D0004185,C0010841,R006,20261218,Held,0,1.0,12.0
M0004186,D0004186,C0068694,R007,20240814,Held,0,1.0,6.0
M0004187,D0004187,C0038735,R007,20240810,Held,0,1.0,7.0
M0004188,D0004188,C0012486,R002,20250502,Cancelled,1,0.0,
M0004189,D0004189,C0090668,R008,20260619,Held,0,0.0,38.0
M0004190,D0004190,C0001984,R003,20240725,Held,0,0.0,10.0
M0004191,D0004191,C0058036,R008,20240529,Cancelled,1,0.0,
M0004192,D0004192,C0058776,R006,20250822,Cancelled,1,1.0,
M0004193,D0004193,C0028362,R003,20250825,Held,0,0.0,19.0
M0004194,D0004194,C0054523,R011,20260609,Cancelled,1,0.0,
M0004195,D0004195,C0066517,R013,20260831,Held,0,0.0,26.0
M0004196,D0004196,C0008754,R015,20251003,Cancelled,1,0.0,
M0004197,D0004197,C0044868,R001,20261021,Cancelled,1,1.0,
M0004198,D0004198,C0022881,R011,20240325,Cancelled,1,0.0,
M0004199,D0004199,C0098132,R015,20250826,Held,0,0.0,8.0
M0004200,D0004200,C0021968,R011,20260526,Held,0,0.0,27.0
M0004201,D0004201,C0002881,R002,20241210,Held,0,0.0,9.0
M0004202,D0004202,C0007745,R007,20250620,Held,0,0.0,8.0
M0004203,D0004203,C0061661,R011,20241023,Held,0,0.0,20.0
M0004204,D0004204,C0073206,R003,20250715,Cancelled,1,1.0,
M0004205,D0004205,C0008749,R008,20240722,Held,0,0.0,8.0
M0004206,D0004206,C0024288,R015,20261120,Held,0,0.0,8.0
M0004207,D0004207,C0020107,R004,20240928,Cancelled,1,1.0,
M0004208,D0004208,C0025580,R008,20260112,Held,0,0.0,9.0
M0004209,D0004209,C0093328,R012,20260804,Held,0,0.0,21.0
M0004210,D0004210,C0010731,R009,20251119,Cancelled,1,0.0,
M0004211,D0004211,C0006672,R008,20260430,Cancelled,1,1.0,
M0004212,D0004212,C0004362,R009,20250307,Cancelled,1,0.0,
M0004213,D0004213,C0057724,R007,20261005,Held,0,0.0,12.0
M0004214,D0004214,C0034992,R010,20261015,Cancelled,1,0.0,
M0004215,D0004215,C0033452,R015,20260103,Cancelled,1,1.0,
M0004216,D0004216,C0085723,R014,20250822,Held,0,0.0,3.0
M0004217,D0004217,C0056079,R002,20260511,Held,0,0.0,9.0
M0004218,D0004218,C0070506,R005,20251003,Cancelled,1,1.0,
M0004219,D0004219,C0074300,R005,20240116,Held,0,0.0,19.0
M0004220,D0004220,C0006040,R001,20250306,Held,0,1.0,18.0
M0004221,D0004221,C0043411,R013,20260623,Held,0,0.0,21.0
M0004222,D0004222,C0000850,R003,20250422,Cancelled,1,0.0,
M0004223,D0004223,C0002218,R015,20261118,Held,0,1.0,2.0
M0004224,D0004224,C0081567,R012,20240610,Cancelled,1,0.0,
M0004225,D0004225,C0055427,R006,20240625,Held,0,0.0,11.0
M0004226,D0004226,C0074804,R003,20240523,Cancelled,1,0.0,
M0004227,D0004227,C0035216,R007,20240817,Cancelled,1,1.0,
M0004228,D0004228,C0037026,R014,20260817,Held,0,0.0,28.0
M0004229,D0004229,C0085504,R011,20240612,Held,0,0.0,8.0
M0004230,D0004230,C0014288,R005,20241101,Cancelled,1,0.0,
M0004231,D0004231,C0025489,R015,20260209,Held,0,0.0,13.0
M0004232,D0004232,C0031685,R014,20250710,Held,0,0.0,8.0
M0004233,D0004233,C0052422,R011,20250128,Held,0,0.0,2.0
M0004234,D0004234,C0015206,R005,20250116,Held,0,1.0,14.0
M0004235,D0004235,C0040839,R002,20250417,Cancelled,1,0.0,
M0004236,D0004236,C0027074,R015,20240725,Cancelled,1,0.0,
M0004237,D0004237,C0043748,R011,20261228,Cancelled,1,0.0,
M0004238,D0004238,C0018998,R002,20260812,Cancelled,1,0.0,
M0004239,D0004239,C0055267,R013,20250821,Held,0,0.0,2.0
M0004240,D0004240,C0089386,R002,20250612,Cancelled,1,1.0,
M0004241,D0004241,C0070039,R013,20240823,Held,0,0.0,15.0
M0004242,D0004242,C0098948,R008,20260530,Cancelled,1,1.0,
M0004243,D0004243,C0053556,R008,20240131,Held,0,1.0,9.0
M0004244,D0004244,C0000163,R010,20250926,Held,0,0.0,15.0
M0004245,D0004245,C0050653,R002,20260501,Held,0,0.0,12.0
M0004246,D0004246,C0018776,R006,20240710,Held,0,1.0,11.0
M0004247,D0004247,C0012112,R001,20240912,Held,0,0.0,17.0
M0004248,D0004248,C0014604,R002,20250704,Held,0,1.0,9.0
M0004249,D0004249,C0068526,R011,20240829,Held,0,1.0,16.0
M0004250,D0004250,C0053104,R003,20260102,Held,0,0.0,13.0
M0004251,D0004251,C0067807,R010,20260422,Cancelled,1,1.0,
M0004252,D0004252,C0017001,R014,20260528,Held,0,0.0,12.0
M0004253,D0004253,C0069516,R011,20240705,Held,0,0.0,10.0
M0004254,D0004254,C0070710,R003,20260515,Held,0,0.0,1.0
M0004255,D0004255,C0059789,R006,20251124,Held,0,0.0,5.0
M0004256,D0004256,C0030859,R004,20250311,Held,0,0.0,31.0
M0004257,D0004257,C0048759,R008,20250114,Held,0,0.0,11.0
M0004258,D0004258,C0055520,R014,20240917,Held,0,0.0,5.0
M0004259,D0004259,C0096973,R014,20260817,Held,0,0.0,12.0
M0004260,D0004260,C0028366,R009,20250306,Held,0,0.0,14.0
M0004261,D0004261,C0044215,R013,20260529,Cancelled,1,1.0,
M0004262,D0004262,C0013858,R002,20240516,Cancelled,1,0.0,
M0004263,D0004263,C0085738,R012,20250204,Held,0,0.0,14.0
M0004264,D0004264,C0091020,R008,20260608,Held,0,0.0,4.0
M0004265,D0004265,C0079637,R006,20260910,Cancelled,1,1.0,
M0004266,D0004266,C0008002,R005,20260309,Held,0,0.0,42.0
M0004267,D0004267,C0037091,R005,20260305,Held,0,1.0,27.0
M0004268,D0004268,C0042740,R007,20251106,Held,0,1.0,21.0
M0004269,D0004269,C0021033,R011,20261114,Held,0,1.0,12.0
M0004270,D0004270,C0064021,R010,20260609,Cancelled,1,1.0,
M0004271,D0004271,C0068238,R009,20260831,Held,0,0.0,14.0
M0004272,D0004272,C0101180,R004,20260430,Held,0,0.0,5.0
M0004273,D0004273,C0087991,R015,20250415,Cancelled,1,1.0,
M0004274,D0004274,C0022025,R004,20251126,Held,0,1.0,10.0
M0004275,D0004275,C0098921,R015,20250509,Held,0,1.0,19.0
M0004276,D0004276,C0026286,R001,20240222,Cancelled,1,0.0,
M0004277,D0004277,C0069370,R004,20250627,Cancelled,1,1.0,
M0004278,D0004278,C0043145,R002,20240119,Held,0,1.0,6.0
M0004279,D0004279,C0047247,R009,20240607,Cancelled,1,1.0,
M0004280,D0004280,C0013125,R015,20240405,Cancelled,1,1.0,
M0004281,D0004281,C0008386,R001,20250211,Held,0,0.0,25.0
M0004282,D0004282,C0048295,R010,20260610,Held,0,1.0,6.0
M0004283,D0004283,C0070508,R011,20251107,Cancelled,1,1.0,
M0004284,D0004284,C0010072,R001,20251222,Held,0,0.0,14.0
M0004285,D0004285,C0050010,R001,20240313,Cancelled,1,1.0,
M0004286,D0004286,C0007192,R011,20260808,Held,0,1.0,23.0
M0004287,D0004287,C0079617,R002,20250816,Cancelled,1,1.0,
M0004288,D0004288,C0029883,R010,20250206,Cancelled,1,0.0,
M0004289,D0004289,C0045456,R014,20260930,Held,0,1.0,12.0
M0004290,D0004290,C0005117,R010,20240814,Held,0,1.0,5.0
M0004291,D0004291,C0086393,R002,20260506,Cancelled,1,1.0,
M0004292,D0004292,C0080872,R010,20260622,Cancelled,1,0.0,
M0004293,D0004293,C0034750,R015,20250226,Cancelled,1,0.0,
M0004294,D0004294,C0095601,R008,20250729,Held,0,0.0,2.0
M0004295,D0004295,C0037306,R010,20260415,Cancelled,1,0.0,
M0004296,D0004296,C0012537,R011,20261202,Cancelled,1,1.0,
M0004297,D0004297,C0099201,R006,20251107,Cancelled,1,1.0,
M0004298,D0004298,C0089644,R011,20251225,Held,0,0.0,10.0
M0004299,D0004299,C0050352,R012,20240119,Held,0,1.0,13.0
M0004300,D0004300,C0035900,R006,20250612,Cancelled,1,1.0,
M0004301,D0004301,C0086462,R003,20240304,Cancelled,1,0.0,
M0004302,D0004302,C0003887,R001,20251114,Held,0,0.0,15.0
M0004303,D0004303,C0043721,R012,20240315,Held,0,0.0,13.0
M0004304,D0004304,C0037593,R007,20240308,Held,0,1.0,13.0
M0004305,D0004305,C0046589,R012,20250717,Cancelled,1,0.0,
M0004306,D0004306,C0035019,R010,20261002,Cancelled,1,0.0,
M0004307,D0004307,C0040225,R007,20260603,Held,0,0.0,22.0
M0004308,D0004308,C0010052,R002,20260120,Cancelled,1,1.0,
M0004309,D0004309,C0063905,R002,20250205,Cancelled,1,1.0,
M0004310,D0004310,C0006459,R005,20240202,Held,0,0.0,5.0
M0004311,D0004311,C0005156,R012,20260317,Held,0,0.0,9.0
M0004312,D0004312,C0064635,R009,20240201,Cancelled,1,1.0,
M0004313,D0004313,C0097222,R011,20251114,Held,0,1.0,12.0
M0004314,D0004314,C0083267,R008,20250411,Held,0,0.0,11.0
M0004315,D0004315,C0095886,R014,20241003,Held,0,1.0,4.0
M0004316,D0004316,C0022285,R013,20240831,Held,0,1.0,12.0
M0004317,D0004317,C0088059,R007,20261113,Cancelled,1,0.0,
M0004318,D0004318,C0082001,R013,20250711,Held,0,0.0,9.0
M0004319,D0004319,C0068832,R006,20260629,Held,0,0.0,5.0
M0004320,D0004320,C0067803,R002,20240705,Held,0,0.0,2.0
M0004321,D0004321,C0100543,R014,20240702,Held,0,0.0,3.0
M0004322,D0004322,C0038238,R010,20240814,Held,0,1.0,3.0
M0004323,D0004323,C0091038,R010,20260812,Held,0,0.0,16.0
M0004324,D0004324,C0007368,R013,20240213,Cancelled,1,1.0,
M0004325,D0004325,C0094374,R014,20241017,Held,0,1.0,24.0
M0004326,D0004326,C0045649,R015,20260318,Held,0,1.0,22.0
M0004327,D0004327,C0022720,R008,20260827,Held,0,1.0,6.0
M0004328,D0004328,C0088516,R008,20260905,Cancelled,1,1.0,
M0004329,D0004329,C0068391,R005,20240423,Cancelled,1,0.0,
M0004330,D0004330,C0005641,R007,20250711,Cancelled,1,1.0,
M0004331,D0004331,C0063961,R001,20250409,Cancelled,1,0.0,
